Age,Type,Origin,RarityScore
7430,3,2,1.70023
7500,1,6,1.70022
7429,3,5,1.70022
7636,1,6,1.70021
7439,3,1,1.70021
7679,3,4,1.70021
7428,3,2,1.70021
7612,1,6,1.70021
7613,1,3,1.70017
7613,1,6,1.70017
7634,1,0,1.70016
7446,4,2,1.70015
7581,2,3,1.70014
7440,4,2,1.70013
7440,1,3,1.70013
7411,0,2,1.70009
7411,2,2,1.70009
7665,0,3,1.70006
7687,0,6,1.70005
7588,4,3,1.70004
7412,0,0,1.70001
7211,1,0,1.69994
7425,0,2,1.69991
7668,0,3,1.69991
7501,0,6,1.69988
7631,1,0,1.69987
7664,1,6,1.69982
7691,2,5,1.6998
7670,3,3,1.6998
7277,4,1,1.69978
7676,2,5,1.69977
7551,4,4,1.69976
7482,1,1,1.69974
7482,0,2,1.69974
7282,1,6,1.69969
7672,2,5,1.69969
7672,1,6,1.69969
7480,1,1,1.69965
7684,2,0,1.69961
7549,3,2,1.69957
7659,1,6,1.69948
7316,3,6,1.6994
7680,0,6,1.69938
7401,2,2,1.69937
7547,1,0,1.69937
7350,0,1,1.6993
7358,2,3,1.69918
7310,1,5,1.69901
7348,0,1,1.69888
7628,1,0,1.69877
7472,3,0,1.69867
7472,1,4,1.69867
7306,2,1,1.69862
7386,0,2,1.69859
7471,1,4,1.69857
7419,1,1,1.69853
7304,2,1,1.69849
7468,1,2,1.69848
7468,1,4,1.69848
7468,4,4,1.69848
7470,1,4,1.69847
7338,2,5,1.69842
7465,2,0,1.6984
7387,1,0,1.69835
7387,0,2,1.69835
7461,4,2,1.69831
7461,1,1,1.69831
7541,0,4,1.69829
7417,0,2,1.69825
7385,0,6,1.69824
7302,3,6,1.69823
7459,3,2,1.69822
7460,1,2,1.69821
7460,3,2,1.69821
7464,1,1,1.6982
7509,2,5,1.69807
7509,4,5,1.69807
7509,1,1,1.69807
7601,3,2,1.69807
7540,1,0,1.69806
7540,3,2,1.69806
7510,1,1,1.69805
7562,3,5,1.69805
7383,0,6,1.69804
7383,4,5,1.69804
7769,1,6,1.69802
7559,1,3,1.69801
7559,4,4,1.69801
7572,3,5,1.69797
7565,4,6,1.69795
7565,4,4,1.69795
7415,1,1,1.69787
7415,4,4,1.69787
7514,3,4,1.69786
7508,4,3,1.69786
7508,0,2,1.69786
7300,1,5,1.69783
7720,3,3,1.69782
7511,4,5,1.69781
7571,1,4,1.69774
7905,4,1,1.69769
7569,3,2,1.69768
7569,4,6,1.69768
7558,3,0,1.69766
7558,3,2,1.69766
7507,1,1,1.69765
7507,4,3,1.69765
7570,1,3,1.69764
7522,4,6,1.69757
7561,3,5,1.69756
7698,2,0,1.69756
7506,0,2,1.69755
7532,1,1,1.69742
7331,0,2,1.69737
7219,1,0,1.69735
7523,0,0,1.6973
7729,1,6,1.69728
7375,1,0,1.69726
7520,0,6,1.69725
7556,3,2,1.69721
7639,0,3,1.6972
7904,4,1,1.69719
7557,4,3,1.69718
7536,1,0,1.69716
7536,3,4,1.69716
7704,2,0,1.69714
7297,1,4,1.69713
7515,4,5,1.69713
7515,2,3,1.69713
7641,0,0,1.69711
7516,3,4,1.69711
7376,1,0,1.69711
7328,1,6,1.69707
7454,3,2,1.69702
7454,2,5,1.69702
7537,4,5,1.697
7538,4,5,1.69696
7452,1,3,1.69693
7700,2,0,1.69693
7528,1,1,1.6969
7296,3,6,1.69683
7518,3,4,1.69681
7713,3,3,1.69681
7713,2,0,1.69681
7527,0,4,1.69681
7497,1,6,1.69679
7592,1,4,1.69679
7519,0,4,1.69678
7519,3,4,1.69678
7709,3,3,1.69677
7707,3,3,1.69675
7646,1,0,1.69673
7555,3,2,1.69672
7495,0,3,1.69671
7291,3,6,1.69668
7437,3,2,1.69667
7431,1,1,1.69666
7491,1,4,1.69666
7491,0,4,1.69666
7430,0,3,1.69666
7606,1,0,1.69665
7589,4,5,1.69664
7589,4,3,1.69664
7645,1,0,1.69663
7590,4,5,1.6966
7590,4,3,1.6966
7745,1,6,1.6966
7693,2,5,1.69659
7286,3,1,1.69659
7637,4,5,1.69658
7436,0,3,1.69657
7436,1,2,1.69657
7439,4,0,1.69657
7442,3,5,1.69656
7443,3,2,1.69656
7444,1,3,1.69656
7895,4,1,1.69654
7632,4,3,1.69652
7451,3,5,1.69652
7582,4,3,1.69651
7582,3,5,1.69651
7502,0,6,1.69647
7446,1,3,1.69645
7290,4,0,1.69645
7449,2,3,1.69643
7449,2,5,1.69643
7325,0,6,1.69641
7612,1,0,1.69639
7585,4,3,1.69639
7585,0,3,1.69639
7585,3,5,1.69639
7500,4,3,1.69639
7438,0,2,1.69637
7425,0,3,1.69636
7411,3,1,1.69636
7285,3,1,1.69636
7275,4,1,1.69634
7610,1,0,1.69634
7324,3,6,1.69631
7277,4,0,1.69629
7410,4,6,1.69626
7609,1,0,1.69624
7367,0,5,1.69623
7367,1,3,1.69623
7450,3,5,1.69622
7323,1,0,1.69621
7712,1,6,1.69618
7783,2,2,1.69616
7685,3,4,1.69615
7631,4,3,1.69615
7588,0,3,1.69613
7482,3,3,1.69601
7278,1,4,1.696
7671,0,3,1.69594
7480,3,3,1.69593
7711,1,6,1.69591
7580,3,5,1.69591
7477,3,6,1.69586
7409,2,3,1.69578
7279,1,4,1.69577
7672,0,6,1.69572
7550,4,5,1.69571
7473,3,6,1.69569
7421,3,0,1.69569
7911,4,1,1.69563
7313,2,1,1.6956
7406,3,0,1.69558
7315,4,6,1.69558
7349,4,6,1.69555
7476,3,3,1.69554
7476,0,2,1.69554
7683,2,0,1.69546
7681,2,0,1.69544
7627,2,0,1.69534
7393,1,0,1.69527
7579,1,5,1.69526
7392,1,0,1.69517
7908,4,1,1.69514
7357,4,6,1.69508
7306,4,6,1.69506
7343,4,3,1.69505
7343,0,1,1.69505
7660,0,6,1.69504
7347,0,1,1.69503
7347,1,3,1.69503
7420,3,0,1.69502
7628,2,0,1.695
7472,2,1,1.69493
7419,4,1,1.69492
7419,3,0,1.69492
7193,3,3,1.69489
7342,0,1,1.69487
7471,2,1,1.69484
7603,1,0,1.69482
7469,4,4,1.69475
7469,2,1,1.69475
7469,3,6,1.69475
7264,0,6,1.69469
7161,1,1,1.69465
7417,4,6,1.69463
7265,1,4,1.69459
7544,4,0,1.69459
7544,4,4,1.69459
7544,3,6,1.69459
7416,4,6,1.69453
7416,3,2,1.69453
7416,4,1,1.69453
7384,1,1,1.69448
7336,0,6,1.69444
7418,4,1,1.69443
7545,0,0,1.69441
7381,0,6,1.69437
7543,4,0,1.69436
7510,0,4,1.69427
7335,1,0,1.69426
7334,4,3,1.69425
7458,2,4,1.69424
7578,0,3,1.69417
7380,1,0,1.69409
7542,4,5,1.69399
7512,0,4,1.69397
7457,2,5,1.69392
7414,4,6,1.69384
7456,3,5,1.69382
7456,2,4,1.69382
7456,4,6,1.69382
7331,0,6,1.69379
7574,3,2,1.69378
7506,2,5,1.69376
7217,4,4,1.69376
7570,3,2,1.69368
7655,2,5,1.69367
7561,4,0,1.69366
7379,4,5,1.69362
7618,4,5,1.6936
7504,0,3,1.69357
7521,3,4,1.69357
7532,4,0,1.69343
7641,1,3,1.69339
7434,2,6,1.69338
7597,4,3,1.69337
7597,4,5,1.69337
7293,2,6,1.69335
7377,4,5,1.69333
7556,3,0,1.69332
7454,3,0,1.6933
7505,0,3,1.69329
7505,2,4,1.69329
7557,1,0,1.69328
7731,1,6,1.69327
7899,4,1,1.69325
7374,3,2,1.69323
7503,0,4,1.69322
7253,4,0,1.69322
7296,2,1,1.69319
7214,4,4,1.69318
7496,3,4,1.69316
7593,4,3,1.69313
7441,4,0,1.69312
7426,4,4,1.69311
7427,0,2,1.69311
7429,2,6,1.6931
7430,0,2,1.6931
7430,3,0,1.6931
7437,1,2,1.69305
7292,2,6,1.69302
7497,1,1,1.69301
7497,0,3,1.69301
7596,3,2,1.69298
7436,2,3,1.69296
7436,2,0,1.69296
7448,1,2,1.69294
7442,4,4,1.6929
7592,4,3,1.69289
7733,1,6,1.69289
7606,4,5,1.69288
7444,3,6,1.69288
7645,2,5,1.69286
7607,1,0,1.69284
7425,2,3,1.69282
7325,4,3,1.6928
7287,1,5,1.69276
7535,3,2,1.69276
7484,1,6,1.69272
7634,0,3,1.69272
7449,0,2,1.6927
7590,0,3,1.6927
7366,0,6,1.69264
7611,4,5,1.69263
7411,0,3,1.69263
7499,0,4,1.69259
7677,2,0,1.69256
7533,1,3,1.69256
7500,2,4,1.69256
7500,3,4,1.69256
7608,4,5,1.69249
7398,1,0,1.69248
7398,4,6,1.69248
7450,4,0,1.69246
7490,4,5,1.69234
7757,1,6,1.69233
7242,0,6,1.69227
7317,2,1,1.69226
7474,0,2,1.69222
7474,2,4,1.69222
7708,2,0,1.69219
7708,1,6,1.69219
7477,0,2,1.69216
7534,4,0,1.69209
7404,1,0,1.69206
7407,4,6,1.69204
7408,1,5,1.69203
7408,0,3,1.69203
7409,0,3,1.69202
7354,3,0,1.69202
7473,4,4,1.69201
7473,2,4,1.69201
7671,0,6,1.69199
7315,0,6,1.69198
7662,2,5,1.69196
7481,1,6,1.69195
7310,0,2,1.6919
7670,0,6,1.69189
7320,4,2,1.69189
7319,4,2,1.69188
7360,3,0,1.69186
7666,2,5,1.69184
7406,4,4,1.69183
7267,0,6,1.69182
7390,2,2,1.6918
7390,4,6,1.6918
7669,2,5,1.6918
7308,4,6,1.69179
7550,4,3,1.69176
7389,0,1,1.69171
7675,2,0,1.69169
7659,2,5,1.69167
7355,0,5,1.69166
7691,0,3,1.69165
7630,0,0,1.69158
7344,2,4,1.69158
7305,2,6,1.69157
7392,3,0,1.6915
7304,3,2,1.6914
7357,4,3,1.69138
7266,0,6,1.69136
7340,3,1,1.69136
7340,0,1,1.69136
7338,1,3,1.69134
7629,0,0,1.69133
7629,0,3,1.69133
7386,4,6,1.69132
7386,2,2,1.69132
7339,2,3,1.69126
7337,1,3,1.69116
7660,2,5,1.6911
7466,0,2,1.69109
7466,4,0,1.69109
7469,2,5,1.69103
7465,0,2,1.691
7603,4,5,1.69097
7461,2,5,1.69096
7385,3,2,1.69092
7336,1,3,1.69088
7460,3,0,1.69086
7462,3,5,1.69082
7462,2,5,1.69082
7384,4,6,1.69082
7464,2,1,1.69078
7464,3,4,1.69078
7464,4,0,1.69078
7382,4,6,1.69073
7463,2,1,1.69069
7463,1,4,1.69069
7463,3,5,1.69069
7415,2,3,1.6906
7333,1,1,1.69059
7458,4,0,1.69055
7510,3,5,1.69049
7577,4,5,1.6904
7226,3,3,1.69037
7221,3,3,1.69034
7620,4,3,1.69031
7622,0,0,1.6902
7456,4,0,1.69013
7540,4,0,1.69007
7330,1,4,1.69003
7573,4,5,1.69002
7181,1,1,1.68993
7571,0,3,1.68982
7434,2,0,1.68981
7574,4,5,1.68981
7574,1,0,1.68981
7574,0,3,1.68981
7563,1,5,1.6898
7621,4,3,1.68979
7561,1,0,1.68976
7570,4,5,1.68973
7653,0,3,1.6897
7651,0,3,1.68967
7377,2,4,1.68964
7378,2,4,1.68963
7378,2,2,1.68963
7378,0,4,1.68963
7295,4,1,1.68962
7426,1,2,1.68958
7426,4,6,1.68958
7426,1,5,1.68958
7650,0,3,1.68957
7374,2,3,1.68955
7429,2,0,1.68955
7177,1,1,1.68954
7430,2,0,1.68953
7424,2,0,1.68949
7441,3,6,1.68948
7291,4,1,1.68947
7494,3,4,1.68946
7494,2,4,1.68946
7494,3,0,1.68946
7248,4,4,1.68946
7532,3,2,1.68945
7520,3,5,1.68943
7503,3,0,1.68942
7292,4,6,1.68941
7211,4,4,1.68936
7498,2,5,1.68933
7516,3,5,1.68932
7644,2,0,1.68932
7439,2,0,1.68929
7439,3,6,1.68929
7425,1,2,1.68927
7425,2,0,1.68927
7697,0,3,1.68926
7493,4,5,1.68924
7448,4,4,1.68923
7448,2,1,1.68923
7448,3,6,1.68923
7290,2,1,1.68921
7284,0,6,1.6892
7444,1,2,1.6892
7444,1,6,1.6892
7288,3,2,1.68918
7632,1,3,1.68912
7413,2,3,1.6891
7446,3,6,1.68904
7283,0,6,1.68902
7524,1,3,1.68896
7647,0,3,1.68896
7525,1,3,1.68892
7281,2,6,1.68891
7555,4,0,1.68889
7367,4,3,1.68887
7398,0,0,1.68884
7587,4,5,1.68882
7700,1,6,1.68881
7410,3,2,1.68881
7582,3,2,1.6888
7590,1,0,1.6888
7280,3,5,1.68873
7631,1,3,1.68871
7317,2,3,1.68868
7317,4,3,1.68868
7649,0,3,1.68866
7609,0,3,1.68864
7311,0,6,1.68862
7400,3,2,1.68861
7400,2,4,1.68861
7694,0,3,1.68861
7694,1,6,1.68861
7350,0,6,1.68859
7526,1,3,1.68858
7365,3,2,1.68857
7244,1,4,1.68855
7581,3,2,1.68855
7483,3,5,1.68853
7399,2,4,1.68851
7359,3,2,1.68849
7478,4,3,1.68843
7353,0,3,1.6884
7349,1,0,1.6884
7479,4,3,1.6884
7686,0,3,1.68839
7361,2,0,1.68838
7554,3,5,1.68834
7554,3,0,1.68834
7404,4,4,1.68834
7404,2,4,1.68834
7473,2,5,1.68832
7501,3,0,1.68829
7633,2,0,1.68827
7409,1,0,1.68826
7409,1,2,1.68826
7605,0,3,1.68825
7320,3,1,1.68824
7319,3,1,1.68824
7319,2,2,1.68824
7309,4,1,1.68816
7309,4,2,1.68816
7674,2,0,1.68814
7318,1,0,1.68814
7395,3,1,1.68812
7395,2,4,1.68812
7348,2,3,1.68811
7476,1,6,1.68811
7476,2,4,1.68811
7668,0,6,1.6881
7389,4,2,1.68808
7389,0,0,1.68808
7351,1,6,1.68801
7344,3,2,1.68801
7355,3,6,1.688
7306,1,4,1.68796
7237,1,0,1.68794
7666,0,6,1.68791
7388,3,0,1.68787
7388,3,6,1.68787
7405,4,5,1.68787
7234,4,4,1.68787
7304,0,6,1.68785
7552,3,5,1.68784
7669,0,6,1.68784
7392,2,3,1.68783
7630,1,3,1.68782
7347,0,3,1.68782
7341,3,1,1.68781
7676,0,3,1.6878
7403,2,4,1.68779
7403,4,4,1.68779
7403,1,2,1.68779
7420,1,2,1.68779
7189,1,0,1.68777
7342,2,3,1.68772
7689,1,6,1.68757
7466,2,4,1.68739
7417,2,0,1.68739
7471,1,6,1.68737
7681,1,6,1.68736
7468,1,3,1.68733
7336,2,4,1.68732
7465,1,3,1.6873
7461,2,1,1.68728
7385,3,5,1.68726
7385,3,0,1.68726
7467,3,3,1.68724
7259,3,5,1.68723
7459,1,4,1.68721
7460,3,4,1.68719
7384,2,0,1.68716
7384,2,3,1.68716
7418,2,3,1.68714
7335,1,3,1.68713
7335,1,1,1.68713
7334,3,6,1.68713
7334,1,1,1.68713
7603,0,3,1.68711
7464,3,0,1.68707
7383,3,0,1.68707
7333,1,3,1.68703
7463,2,4,1.68698
7227,0,6,1.68696
7154,2,6,1.68675
7332,1,4,1.68674
7255,2,1,1.68661
7457,4,5,1.68652
7178,1,0,1.6865
7330,3,6,1.68645
7559,0,3,1.68644
7254,1,2,1.68643
7456,4,5,1.68643
7562,1,5,1.68642
7512,3,0,1.68634
7507,3,0,1.68628
7506,1,3,1.68618
7376,3,5,1.68606
7276,4,4,1.68605
7504,1,3,1.68599
7504,3,0,1.68599
7429,1,5,1.68599
7564,0,3,1.68599
7275,4,4,1.68596
7275,3,5,1.68596
7377,3,6,1.68594
7248,3,3,1.68592
7296,0,2,1.6859
7563,1,0,1.68589
7250,2,1,1.68588
7374,2,2,1.68587
7435,3,6,1.68586
7441,1,6,1.68584
7447,1,6,1.68568
7505,3,5,1.68567
7284,3,2,1.68564
7284,2,6,1.68564
7284,1,5,1.68564
7503,1,3,1.68561
7146,2,6,1.6856
7373,2,2,1.68555
7520,1,3,1.68552
7523,3,5,1.68551
7493,4,4,1.68548
7557,0,0,1.68547
7497,2,5,1.68546
7274,3,5,1.68544
7422,2,4,1.68543
7371,4,3,1.68525
7371,3,6,1.68525
7371,2,3,1.68525
7272,4,6,1.68524
7272,1,0,1.68524
7272,1,5,1.68524
7246,1,6,1.68524
7271,1,0,1.68523
7517,0,3,1.68523
7241,1,2,1.68516
7280,4,4,1.68516
7596,1,0,1.68514
7321,2,3,1.68509
7312,1,0,1.68508
7312,2,6,1.68508
7410,2,0,1.68508
7346,2,0,1.68504
7589,0,0,1.68496
7450,1,4,1.68496
7269,1,5,1.68495
7345,1,1,1.68494
7396,1,2,1.6849
7313,4,3,1.68489
7313,3,2,1.68489
7141,1,1,1.68486
7474,4,3,1.68486
7537,3,5,1.68485
7537,4,4,1.68485
7399,2,0,1.68484
7349,3,0,1.68482
7349,0,3,1.68482
7352,3,2,1.6848
7483,3,4,1.68479
7483,4,4,1.68479
7483,4,5,1.68479
7480,4,0,1.68477
7477,3,5,1.68475
7170,3,3,1.68474
7478,4,0,1.68472
7479,4,0,1.68468
7479,3,5,1.68468
7535,3,5,1.68466
7473,4,3,1.68463
7320,4,5,1.6846
7362,3,2,1.68459
7394,2,4,1.68459
7475,4,0,1.68456
7358,1,6,1.68453
7348,0,3,1.68452
7348,3,0,1.68452
7360,2,4,1.68451
7318,4,5,1.6845
7305,2,3,1.68449
7356,1,6,1.68445
7236,1,2,1.68443
7391,3,1,1.68441
7391,4,5,1.68441
7306,2,3,1.6844
7351,3,2,1.68439
7165,3,0,1.68438
7237,1,2,1.68436
7237,4,0,1.68436
7139,1,1,1.68435
7364,3,6,1.68435
7343,3,1,1.68434
7266,1,0,1.68432
7189,2,0,1.68431
7234,0,1,1.68431
7234,2,4,1.68431
7167,2,6,1.68431
7191,4,4,1.6843
7393,3,1,1.68426
7340,1,1,1.68425
7341,0,5,1.68425
7388,1,6,1.68424
7347,0,5,1.68421
7678,0,3,1.68419
7262,3,5,1.68418
7420,2,3,1.68417
7392,4,4,1.68416
7342,0,5,1.68414
7264,4,6,1.68412
7403,4,5,1.68404
7104,3,0,1.68397
7230,3,4,1.68384
7472,1,3,1.68373
7387,1,6,1.68368
7471,3,4,1.68364
7385,4,2,1.6836
7465,1,0,1.6836
7334,2,2,1.68357
7547,0,3,1.68356
7384,4,2,1.6835
7381,0,0,1.68344
7381,3,1,1.68344
7225,3,4,1.68343
7382,1,2,1.68342
7383,4,4,1.68341
7383,1,6,1.68341
7464,1,0,1.68337
7683,1,6,1.68332
7298,4,2,1.68324
7298,1,0,1.68324
7458,3,3,1.68319
7332,4,5,1.68317
7380,4,2,1.68312
7380,2,0,1.68312
7380,3,6,1.68312
7331,2,0,1.68307
7255,4,1,1.68307
7178,3,0,1.68303
7546,1,3,1.68298
7509,3,0,1.68298
7181,3,3,1.68289
7330,2,0,1.68287
7152,4,1,1.68284
7434,4,5,1.68267
7432,2,4,1.6826
7432,3,3,1.6826
7276,4,6,1.68259
7423,2,6,1.68258
7514,1,3,1.68257
7379,3,6,1.68255
7379,3,5,1.68255
7379,0,0,1.68255
7215,3,4,1.68254
7253,1,0,1.68252
7427,1,0,1.68248
7430,1,6,1.6824
7376,1,2,1.68238
7431,4,5,1.68238
7455,1,0,1.68236
7455,3,4,1.68236
7295,0,2,1.68236
7565,0,0,1.68234
7453,1,6,1.68231
7326,1,1,1.68228
7291,1,2,1.68227
7435,4,5,1.68226
7377,1,2,1.68224
7378,0,3,1.68222
7378,4,2,1.68222
7378,1,6,1.68222
7374,3,1,1.68219
7572,0,0,1.68217
7292,1,2,1.68217
7292,0,2,1.68217
7292,1,0,1.68217
7558,0,0,1.68216
7149,4,4,1.68213
7436,1,5,1.6821
7436,4,5,1.6821
7436,2,4,1.6821
7285,2,4,1.68207
7369,2,2,1.68205
7176,3,0,1.68204
7148,4,4,1.68203
7209,2,0,1.68203
7439,4,5,1.68201
7288,0,1,1.68198
7288,4,2,1.68198
7325,2,2,1.68197
7325,1,1,1.68197
7283,4,4,1.68188
7496,4,4,1.68187
7443,1,4,1.68187
7443,3,4,1.68187
7324,2,0,1.68187
7278,3,2,1.68187
7278,0,1,1.68187
7373,4,4,1.68185
7273,3,1,1.68184
7273,1,0,1.68184
7444,1,5,1.68184
7084,3,5,1.68182
7448,1,5,1.68182
7448,1,4,1.68182
7121,3,0,1.6818
7438,1,5,1.68178
7438,2,1,1.68178
7498,1,3,1.68177
7594,0,0,1.68172
7485,1,0,1.68168
7597,0,0,1.68166
7242,4,0,1.68163
7241,4,0,1.68162
7520,4,0,1.68161
7598,0,0,1.68159
7289,0,1,1.68158
7289,0,2,1.68158
7322,2,4,1.68157
7398,0,3,1.68156
7205,3,4,1.68156
7205,2,0,1.68156
7243,0,1,1.68155
7312,2,5,1.68153
7372,4,2,1.68152
7372,3,1,1.68152
7449,1,4,1.68152
7316,4,1,1.68151
7367,0,0,1.68151
7317,2,5,1.68151
7317,1,4,1.68151
7346,2,6,1.6815
7279,1,0,1.68149
7492,3,5,1.68149
7532,4,4,1.68148
7350,3,1,1.68145
7350,1,4,1.68145
7487,3,5,1.68144
7421,4,2,1.68141
7421,3,3,1.68141
7115,3,0,1.68141
7267,4,6,1.68135
7489,4,4,1.68135
7397,4,3,1.68135
7171,3,3,1.68133
7517,4,0,1.68132
7203,3,4,1.68128
7349,3,1,1.68124
7310,4,5,1.68124
7310,2,4,1.68124
7611,0,0,1.68122
7352,1,4,1.6812
7365,0,4,1.6812
7354,4,5,1.68117
7354,2,4,1.68117
7502,1,3,1.68111
7608,0,0,1.68111
7482,1,0,1.6811
7361,0,4,1.68104
7524,3,0,1.68104
7478,1,0,1.68101
7525,4,4,1.68097
7319,3,2,1.68096
7320,3,2,1.68095
7473,1,0,1.68095
7394,2,0,1.68093
7528,4,4,1.68093
7348,4,5,1.68092
7348,2,2,1.68092
7390,1,4,1.68091
7362,1,2,1.68091
7358,3,5,1.68087
7358,2,1,1.68087
7235,1,6,1.68086
7245,3,5,1.68084
7245,0,1,1.68084
7527,3,0,1.68084
7360,3,5,1.68083
7356,1,4,1.68079
7408,1,4,1.68077
7391,3,6,1.68077
7391,2,0,1.68077
7391,4,2,1.68077
7234,1,6,1.68076
7304,4,4,1.68076
7409,4,2,1.68074
7199,3,6,1.68073
7338,4,1,1.68072
7200,3,6,1.68067
7535,1,5,1.68061
7347,3,1,1.6806
7347,1,4,1.6806
7584,0,0,1.68059
7393,1,6,1.68059
7526,1,0,1.68058
7526,0,3,1.68058
7233,1,2,1.68057
7232,2,4,1.68056
7420,3,3,1.68056
7303,1,0,1.68056
7303,2,4,1.68056
7098,2,5,1.68051
7190,0,1,1.68049
7138,0,0,1.68049
7138,2,0,1.68049
7302,4,4,1.68046
7302,4,2,1.68046
7166,4,2,1.68046
7658,2,0,1.68042
7163,4,4,1.68039
7531,0,3,1.68039
7136,2,0,1.68036
7357,2,2,1.68031
7530,0,3,1.68029
7230,2,6,1.68028
7096,2,5,1.68025
7185,3,0,1.68023
7668,2,0,1.68023
7336,4,2,1.6802
7417,3,6,1.68014
7228,1,6,1.68009
7416,1,4,1.68005
7334,2,6,1.68001
7387,1,4,1.68001
7218,4,1,1.67997
7160,4,2,1.67995
7461,1,6,1.67993
7229,2,6,1.67992
7333,4,1,1.67991
7471,1,0,1.6799
7134,3,4,1.67988
7227,2,6,1.67981
7227,0,2,1.67981
7227,1,4,1.67981
7381,4,4,1.6798
7382,0,3,1.67977
7383,0,3,1.67975
7415,1,4,1.67969
7155,1,5,1.67969
7222,1,6,1.67968
7258,3,3,1.67964
7226,4,1,1.67962
7547,3,0,1.67961
7220,0,1,1.67957
7133,1,5,1.67956
7092,0,3,1.67954
7458,1,6,1.6795
7331,4,5,1.6795
7158,1,5,1.67945
7329,0,1,1.67931
7090,2,6,1.67928
7328,3,0,1.67921
7414,3,3,1.67921
7509,1,0,1.6792
7213,2,4,1.67915
7151,3,0,1.67914
7434,2,1,1.67909
7214,1,6,1.67907
7297,2,2,1.67904
7293,2,4,1.67897
7424,3,6,1.67891
7428,3,6,1.67891
7248,4,6,1.67885
7248,4,1,1.67885
7211,3,4,1.67878
7211,4,6,1.67878
7511,4,0,1.67877
7512,4,0,1.67871
7512,4,4,1.67871
7376,1,6,1.6787
7376,3,3,1.6787
7326,0,5,1.67868
7326,3,2,1.67868
7291,0,1,1.67867
7562,0,0,1.67866
7435,3,4,1.67866
7296,0,3,1.67862
7296,4,3,1.67862
7296,4,4,1.67862
7296,1,2,1.67862
7374,1,6,1.67851
7285,3,4,1.6785
7209,4,6,1.6785
7149,4,1,1.67849
7436,3,3,1.67849
7176,0,4,1.67848
7145,3,4,1.67848
7247,0,1,1.67847
7454,3,3,1.67841
7454,1,0,1.67841
7148,3,4,1.67839
7545,0,3,1.67839
7288,0,3,1.67838
7290,2,4,1.67836
7290,0,3,1.67836
7541,0,3,1.67835
7146,3,4,1.67835
7278,0,2,1.67833
7282,0,1,1.67831
7283,0,1,1.67831
7144,2,0,1.67823
7564,0,0,1.67816
7444,3,4,1.67816
7444,1,0,1.67816
7444,2,4,1.67816
7246,4,6,1.67809
7241,2,6,1.67808
7486,1,0,1.67806
7123,1,1,1.67805
7561,0,0,1.67805
7142,2,0,1.67804
7311,3,4,1.678
7366,0,0,1.67798
7143,2,0,1.67798
7346,4,1,1.67796
7521,1,0,1.67796
7289,0,3,1.67794
7491,1,3,1.67794
7491,4,0,1.67794
7316,2,0,1.67793
7316,0,3,1.67793
7398,4,3,1.67792
7279,0,2,1.67792
7413,4,2,1.67791
7267,3,3,1.67786
7207,3,5,1.67786
7371,0,4,1.67784
7445,4,5,1.67783
7372,2,1,1.67781
7174,2,6,1.6778
7240,2,1,1.67779
7206,2,4,1.67776
7206,3,5,1.67776
7171,2,6,1.67775
7171,1,5,1.67775
7203,4,1,1.67774
7203,2,4,1.67774
7238,2,6,1.67769
7310,1,2,1.67768
7172,1,5,1.67768
7368,4,2,1.67767
7523,4,4,1.67765
7115,4,6,1.67765
7115,4,0,1.67765
7315,0,3,1.67762
7352,4,2,1.6776
7352,1,2,1.6776
7308,4,5,1.6776
7117,4,0,1.67754
7365,0,3,1.67751
7365,4,1,1.67751
7399,3,3,1.6775
7532,1,5,1.67749
7309,2,0,1.67748
7309,1,2,1.67748
7309,4,5,1.67748
7450,3,4,1.67745
7193,0,0,1.67745
7192,4,5,1.67744
7189,4,5,1.6774
7189,0,0,1.6774
7074,0,3,1.67738
7074,2,5,1.67738
7477,1,0,1.67735
7348,2,6,1.67733
7499,1,0,1.67731
7320,1,1,1.67731
7236,3,2,1.6773
7195,0,0,1.6773
7235,1,4,1.6773
7344,3,3,1.6773
7306,2,5,1.6773
7394,0,3,1.67728
7266,0,1,1.67727
7266,2,3,1.67727
7473,4,5,1.67726
7169,4,2,1.67722
7169,2,6,1.67722
7362,4,1,1.67722
7304,2,2,1.67721
7304,2,4,1.67721
7077,0,3,1.67721
7343,1,2,1.6772
7343,2,2,1.6772
7201,4,5,1.67719
7262,3,3,1.67718
7198,3,5,1.67716
7360,1,4,1.67715
7360,0,4,1.67715
7069,4,3,1.67715
7351,4,4,1.67714
7356,2,1,1.67714
7341,2,2,1.67713
7341,4,1,1.67713
7395,0,3,1.67711
7519,4,4,1.6771
7200,3,5,1.67709
7200,3,4,1.67709
7363,3,1,1.67707
7339,3,0,1.67705
7355,4,4,1.67704
7408,4,3,1.67702
7233,0,2,1.67701
7231,0,2,1.67701
7347,1,2,1.677
7342,3,3,1.67699
7106,1,1,1.67699
7409,1,4,1.67698
7012,1,3,1.67695
7364,4,4,1.67691
7364,2,1,1.67691
7419,1,6,1.67685
7605,0,0,1.67685
7166,0,4,1.67685
7162,0,4,1.67679
7185,4,5,1.67676
7357,4,5,1.67661
7405,3,3,1.67659
7405,4,1,1.67659
7403,3,3,1.67654
7228,0,4,1.67653
7554,1,5,1.67651
7335,4,4,1.67643
7335,2,1,1.67643
7104,2,5,1.67642
7300,2,4,1.67638
7531,3,0,1.67635
7387,4,3,1.67634
7229,0,4,1.67634
