Age,Type,Origin,RarityScore
1681,2,6,1.13865
1681,4,0,1.14601
1681,4,6,1.14847
1682,0,2,1.14391
1682,4,4,1.14148
1683,1,1,1.12675
1683,3,2,1.11208
1683,3,1,1.13164
1683,2,4,1.13164
1683,3,3,1.13653
1684,3,0,1.13382
1684,1,4,1.12641
1684,3,1,1.13135
1684,0,6,1.13382
1684,2,1,1.13629
1684,0,2,1.1437
1685,1,0,1.14144
1685,1,1,1.12668
1685,2,4,1.1316
1685,3,1,1.12914
1685,0,0,1.12668
1685,0,1,1.14144
1685,1,6,1.14636
1686,3,6,1.13416
1686,1,3,1.13662
1686,0,1,1.14154
1686,4,3,1.1317
1686,2,6,1.14154
1686,3,2,1.10955
1686,0,0,1.12678
1686,2,1,1.13662
1686,0,5,1.13416
1687,1,2,1.12432
1688,3,4,1.14179
1688,0,1,1.14179
1688,1,3,1.13688
1688,2,5,1.14179
1689,4,1,1.11722
1689,3,1,1.12707
1690,4,4,1.13953
1690,4,5,1.13216
1690,0,1,1.14199
1690,2,4,1.13216
1691,2,2,1.12743
1691,3,2,1.11273
1691,1,5,1.14214
1691,3,3,1.13724
1691,1,0,1.13969
1691,4,1,1.11763
1692,0,0,1.13204
1692,0,2,1.14443
1692,4,5,1.13204
1693,3,4,1.14199
1693,2,5,1.14447
1693,1,3,1.14199
1693,0,4,1.12958
1693,3,2,1.1122
1693,3,0,1.13454
1693,0,5,1.13206
1693,4,1,1.11717
1693,2,1,1.14447
1694,3,0,1.13471
1694,1,2,1.11985
1694,2,2,1.12728
1694,1,1,1.12976
1694,4,3,1.12976
1695,1,5,1.14213
1695,0,0,1.13218
1695,0,4,1.13218
1695,0,6,1.1272
1695,3,2,1.11476
1696,0,6,1.12711
1697,2,2,1.12462
1697,0,4,1.13213
1697,2,6,1.13964
1697,0,5,1.13463
1697,3,0,1.13463
1697,0,6,1.12712
1698,1,4,1.12955
1698,2,0,1.14716
1698,3,5,1.1371
1698,2,3,1.14464
1698,3,4,1.14213
1698,2,1,1.14464
1699,4,3,1.13248
1699,4,0,1.14994
1699,4,2,1.13498
1699,3,0,1.13498
1700,0,0,1.13242
1700,1,3,1.14244
1701,1,5,1.13525
1701,4,5,1.13027
1701,3,5,1.13525
1701,1,2,1.1228
1701,0,3,1.14023
1701,3,0,1.13525
1701,0,0,1.13276
1702,1,5,1.13556
1702,0,1,1.14051
1702,1,1,1.13309
1702,4,4,1.14051
1702,4,0,1.15041
1702,2,4,1.13062
1703,1,1,1.13319
1703,0,2,1.13814
1703,3,0,1.13566
1703,1,3,1.14061
1703,0,4,1.13319
1705,3,3,1.14828
1705,0,3,1.1384
1705,4,1,1.12111
1705,2,1,1.14828
1705,3,1,1.12358
1705,0,1,1.14087
1706,2,3,1.14833
1706,4,3,1.13348
1706,1,6,1.14338
1706,4,5,1.131
1707,2,6,1.1359
1707,1,1,1.13342
1707,1,2,1.12845
1707,4,2,1.1359
1708,2,1,1.14848
1708,3,5,1.13111
1708,0,5,1.13359
1708,4,4,1.14103
1708,1,1,1.13111
1708,4,0,1.15096
1709,3,1,1.11836
1709,2,0,1.15088
1709,3,4,1.14088
1709,3,2,1.11586
1709,1,2,1.12587
1709,1,5,1.13587
1710,3,1,1.12117
1710,2,6,1.13612
1710,4,1,1.12117
1710,4,5,1.13363
1711,4,6,1.15362
1711,3,2,1.11866
1711,0,6,1.13614
1711,1,1,1.13364
1711,0,4,1.13864
1712,2,2,1.12625
1712,1,5,1.13374
1713,4,3,1.13883
1713,4,1,1.12385
1713,2,4,1.13134
1714,3,3,1.14882
1714,4,0,1.15133
1714,1,0,1.1413
1714,4,5,1.13628
1714,0,6,1.13879
1714,4,2,1.13628
1714,3,0,1.13127
1715,0,0,1.12913
1715,1,4,1.13411
1716,0,4,1.13912
1716,0,6,1.13912
1716,3,2,1.12414
1716,0,0,1.12663
1716,1,6,1.14412
1716,3,6,1.15411
1716,1,1,1.13413
1717,2,0,1.14941
1717,1,5,1.13454
1717,2,1,1.14693
1717,3,0,1.13207
1717,2,2,1.12959
1718,2,0,1.1496
1718,3,4,1.13726
1718,0,5,1.13973
1718,3,0,1.13233
1719,2,4,1.13013
1719,1,1,1.1375
1719,4,1,1.13013
1719,0,1,1.1375
1719,4,4,1.14488
1719,0,0,1.12522
1719,1,4,1.13505
1720,3,1,1.12083
1720,0,4,1.14032
1721,4,2,1.13813
1721,3,1,1.12357
1721,3,5,1.13085
1721,4,3,1.13813
1721,1,5,1.13327
1721,0,1,1.1357
1721,2,6,1.1357
1722,0,1,1.13587
1722,1,2,1.13345
1722,0,6,1.14072
1722,2,5,1.13345
1723,1,4,1.13612
1723,3,5,1.12888
1723,2,6,1.13612
1723,1,0,1.13853
1723,0,3,1.14094
1723,1,2,1.13371
1723,0,5,1.14335
1724,4,2,1.14309
1724,2,4,1.13088
1724,4,1,1.13332
1724,0,3,1.14309
1724,1,3,1.13821
1724,3,2,1.12599
1724,0,0,1.12599
1725,1,4,1.13616
1725,0,3,1.14343
1725,1,6,1.13858
1725,1,0,1.13858
1725,2,2,1.13132
1725,1,2,1.13374
1725,3,5,1.12647
1726,3,1,1.11941
1726,1,1,1.13392
1726,4,4,1.146
1726,4,1,1.13392
1726,2,2,1.1315
1727,1,2,1.12953
1727,0,1,1.13433
1727,0,5,1.14632
1727,3,4,1.14392
1727,0,0,1.12953
1727,2,1,1.14392
1727,2,6,1.13673
1727,4,6,1.15112
1728,2,4,1.1276
1728,1,2,1.12998
1728,0,4,1.14425
1728,4,0,1.14663
1728,3,0,1.13236
1728,4,5,1.13236
1729,1,4,1.13966
1729,4,2,1.14678
1729,4,1,1.13729
1729,3,2,1.12541
1730,2,4,1.12779
1730,2,2,1.13255
1730,1,0,1.13969
1730,4,2,1.14683
1730,3,2,1.12779
1731,2,5,1.13027
1731,1,6,1.13979
1731,4,3,1.14455
1731,2,2,1.13265
1731,4,2,1.14693
1732,1,4,1.13729
1732,2,4,1.12771
1732,3,6,1.15644
1732,0,3,1.14686
1732,3,0,1.1301
1732,0,2,1.14207
1734,3,5,1.12799
1735,3,6,1.15438
1735,2,5,1.13048
1735,3,1,1.12092
1736,1,0,1.13986
1736,3,0,1.13263
1736,3,2,1.13263
1736,0,5,1.14709
1736,1,2,1.12781
1737,4,0,1.14935
1737,0,0,1.12743
1737,3,5,1.12743
1737,4,5,1.13474
1737,2,5,1.12743
1738,2,0,1.1544
1738,2,3,1.15197
1738,4,3,1.14712
1738,4,4,1.14955
1738,0,6,1.1447
1739,3,1,1.12054
1739,1,2,1.13024
1739,0,6,1.1448
1739,1,0,1.13994
1740,0,3,1.14732
1740,0,4,1.14489
1740,2,6,1.13762
1740,2,2,1.12791
1740,1,2,1.13034
1741,2,2,1.1281
1741,0,5,1.14747
1741,3,5,1.1281
1742,0,6,1.14253
1742,0,1,1.14009
1742,1,6,1.14009
1743,3,1,1.12059
1743,2,4,1.13524
1743,2,3,1.14989
1743,0,1,1.14012
1743,1,4,1.13524
1744,2,4,1.13492
1744,0,2,1.14726
1744,2,1,1.14973
1744,1,4,1.13492
1744,2,6,1.13739
1744,2,5,1.13246
1745,1,0,1.14003
1745,2,2,1.12772
1746,2,4,1.13545
1746,3,1,1.12076
1747,0,0,1.13344
1747,3,2,1.14072
1747,0,2,1.148
1747,3,5,1.12616
1747,4,5,1.13829
1748,4,4,1.15043
1748,2,0,1.15286
1748,1,3,1.13824
1748,0,2,1.14799
1749,0,3,1.14553
1749,4,6,1.15287
1749,2,5,1.13084
1749,1,5,1.12595
1749,2,6,1.13818
1749,3,4,1.14308
1749,3,5,1.12839
1750,1,5,1.12604
1750,1,6,1.13828
1750,1,1,1.13339
1750,2,5,1.13094
1751,1,1,1.13357
1751,3,4,1.14334
1751,1,6,1.13845
1751,1,5,1.12624
1752,2,3,1.14582
1752,1,6,1.13603
1752,0,3,1.14827
1752,3,2,1.13848
1752,3,5,1.13113
1752,1,3,1.14092
1752,4,1,1.13848
1752,2,5,1.13113
1753,0,2,1.14573
1753,0,0,1.13588
1753,0,4,1.1482
1753,2,2,1.13095
1753,3,6,1.15312
1754,4,3,1.14829
1754,3,5,1.12858
1754,3,4,1.14337
1754,0,5,1.15322
1754,4,5,1.13844
1755,0,5,1.15355
1755,2,2,1.1316
1755,3,1,1.11697
1755,3,5,1.12916
1756,2,6,1.13625
1756,3,1,1.11903
1756,0,2,1.14609
1757,3,1,1.11983
1757,3,0,1.14655
1758,1,1,1.13928
1758,2,4,1.13198
1758,1,4,1.13685
1758,4,4,1.15389
1758,1,5,1.13198
1758,4,6,1.14902
1758,3,2,1.13685
1759,1,2,1.12955
1760,2,0,1.15652
1760,1,0,1.13948
1760,3,0,1.14678
1760,1,4,1.13704
1760,1,5,1.13461
1760,0,2,1.14678
1760,3,4,1.14435
1760,2,5,1.13217
1760,3,2,1.13704
1760,1,6,1.13461
1761,1,3,1.1395
1761,0,0,1.12974
1761,3,5,1.12974
1762,0,4,1.1519
1762,1,3,1.13975
1762,0,0,1.13003
1762,3,3,1.16648
1762,4,2,1.14218
1763,3,5,1.12759
1763,2,5,1.13246
1763,2,1,1.14951
1763,3,1,1.12516
1764,1,0,1.13751
1764,3,4,1.14237
1764,2,4,1.13022
1765,1,3,1.13753
1765,1,4,1.13509
1765,3,6,1.15458
1765,3,4,1.1424
1765,4,2,1.14483
1765,0,3,1.14727
1766,0,0,1.1307
1766,2,5,1.1307
1767,0,1,1.14496
1767,2,5,1.13032
1767,0,6,1.15473
1767,4,0,1.15473
1767,1,6,1.1352
1767,1,5,1.13032
1767,4,5,1.14496
1768,0,1,1.14506
1768,1,0,1.14018
1768,0,0,1.13041
1768,4,2,1.14506
1768,2,5,1.13041
1769,2,1,1.14754
1769,1,6,1.1353
1769,2,6,1.1353
1769,3,1,1.12552
1770,2,6,1.13332
1770,1,3,1.13574
1770,1,0,1.1406
1770,4,0,1.15516
1770,4,3,1.15031
1770,2,0,1.16001
1770,0,4,1.15273
1770,2,5,1.13089
1770,3,0,1.14545
1771,2,2,1.13593
1771,1,0,1.14077
1771,0,1,1.14804
1771,1,5,1.1335
1771,0,3,1.14561
1772,1,1,1.14287
1772,3,1,1.1306
1772,3,5,1.1306
1772,4,4,1.15267
1772,4,1,1.14287
1772,3,2,1.13796
1772,1,5,1.13551
1772,4,5,1.14287
1773,2,2,1.13578
1773,3,5,1.13089
1773,3,6,1.15776
1773,4,5,1.1431
1773,3,1,1.12845
1773,2,5,1.13333
1773,3,0,1.14555
1774,1,2,1.13561
1774,2,4,1.12824
1774,2,3,1.13807
1774,1,6,1.13561
1774,1,4,1.14299
1774,2,5,1.13316
1775,1,5,1.13536
1775,3,5,1.13288
1775,1,1,1.14032
1775,4,1,1.14527
1775,2,4,1.1304
1775,4,6,1.15271
1776,2,3,1.13307
1776,4,5,1.14296
1776,1,5,1.13554
1776,1,2,1.13802
1776,4,6,1.15286
1776,2,4,1.13059
1776,4,4,1.15286
1776,2,2,1.13307
1777,4,6,1.15054
1777,4,0,1.15054
1777,2,3,1.13326
1777,1,2,1.1382
1777,2,6,1.13573
1777,2,1,1.14067
1777,3,1,1.12832
1777,1,3,1.13573
1777,0,1,1.15054
1777,3,2,1.14067
1778,0,6,1.15041
1778,2,4,1.12551
1778,4,6,1.1529
1778,2,1,1.14045
1778,1,3,1.13547
1778,1,1,1.14294
1779,1,3,1.13298
1779,0,2,1.14296
1779,1,6,1.13298
1780,0,0,1.13345
1780,1,2,1.14335
1780,3,3,1.1681
1780,4,6,1.15325
1780,4,1,1.1483
1781,3,4,1.14352
1781,1,4,1.14599
1781,3,0,1.14352
1781,3,1,1.1287
1781,4,3,1.14599
1781,0,2,1.14105
1781,4,5,1.14599
1782,0,0,1.13137
1782,1,6,1.13383
1782,2,2,1.14123
1783,4,1,1.14859
1783,0,0,1.13127
1783,1,5,1.13622
1783,4,3,1.14859
1784,4,0,1.15139
1784,1,0,1.14894
1784,3,6,1.15876
1784,4,1,1.14894
1785,1,4,1.14198
1785,2,6,1.13224
1785,1,3,1.13224
1785,3,1,1.1298
1785,1,2,1.14441
1785,1,1,1.14441
1786,2,3,1.13
1786,2,5,1.13486
1786,4,1,1.14944
1787,3,4,1.13965
1787,2,6,1.13233
1787,4,5,1.14453
1787,2,2,1.13965
1788,3,1,1.13252
1788,1,4,1.14227
1788,1,3,1.13009
1789,0,1,1.15211
1789,2,0,1.16185
1789,1,1,1.1448
1789,1,5,1.13749
1790,0,5,1.15951
1790,0,1,1.1522
1791,0,6,1.15459
1791,1,3,1.13007
1791,1,5,1.13743
1791,2,3,1.13252
1791,3,1,1.13252
1792,2,2,1.1425
1792,3,3,1.16452
1792,0,2,1.14495
1793,4,0,1.15478
1793,3,6,1.15969
1794,3,2,1.14239
1794,1,0,1.14979
1794,0,6,1.15473
1794,4,5,1.14732
1795,2,1,1.13985
1795,1,2,1.14976
1795,4,3,1.14976
1795,4,2,1.14481
1795,2,2,1.14233
1795,1,5,1.13738
1796,1,2,1.15011
1796,4,4,1.15994
1796,3,4,1.13536
1796,2,6,1.13045
1796,3,5,1.13782
1796,4,1,1.15011
1796,2,5,1.14028
1796,2,3,1.13536
1797,1,2,1.15021
1797,1,0,1.15267
1797,0,3,1.15512
1797,2,3,1.13546
1797,2,1,1.14038
1798,3,2,1.14539
1798,2,4,1.13556
1798,4,2,1.14293
1798,0,0,1.1331
1799,3,4,1.13556
1799,0,2,1.15034
1799,2,4,1.13556
1799,0,1,1.15527
1800,1,1,1.14544
1800,2,4,1.13556
1800,0,4,1.15531
1800,1,6,1.13803
1801,3,1,1.13822
1801,4,3,1.14561
1801,4,6,1.15054
1802,1,6,1.14316
1802,1,1,1.15057
1802,1,4,1.1481
1802,2,3,1.13576
1802,2,6,1.13082
1802,0,4,1.15551
1803,4,5,1.148
1803,4,0,1.15297
1803,3,6,1.16042
1804,3,5,1.14554
1804,4,2,1.14305
1804,4,6,1.15052
1804,0,2,1.15052
1804,2,1,1.13806
1805,3,4,1.13852
1805,2,0,1.16074
1805,1,3,1.12864
1805,3,1,1.13852
1805,3,2,1.14346
1806,0,4,1.15595
1806,4,3,1.14609
1807,0,0,1.1315
1807,4,2,1.14134
1807,0,3,1.15856
1807,4,5,1.14872
1807,1,2,1.14872
1807,3,0,1.14134
1807,2,3,1.13642
1807,2,6,1.1315
1807,2,1,1.13888
1807,2,2,1.14626
1808,0,0,1.13191
1808,2,3,1.1368
1808,3,5,1.14902
1809,1,6,1.14653
1809,0,5,1.16371
1809,0,6,1.14407
1809,2,4,1.13916
1809,0,3,1.15635
1810,1,3,1.12721
1810,4,2,1.14188
1810,4,4,1.15166
1810,1,6,1.14677
1810,3,2,1.14432
1810,0,0,1.1321
1810,2,3,1.13454
1811,2,4,1.13901
1811,0,2,1.15634
1811,2,0,1.16377
1812,3,5,1.15167
1812,1,5,1.14921
1812,1,1,1.14429
1812,1,4,1.14921
1812,2,6,1.13198
1812,3,2,1.14429
1812,1,0,1.15659
1813,3,0,1.14685
1814,4,1,1.15421
1814,1,3,1.1295
1814,0,0,1.13444
1814,3,4,1.13938
1815,1,5,1.1493
1815,4,0,1.14435
1815,1,1,1.14435
1815,3,0,1.14682
1815,4,3,1.14187
1815,2,5,1.15178
1816,1,2,1.15169
1816,1,5,1.14919
1816,2,4,1.14171
1816,2,3,1.13174
1816,1,3,1.13174
1816,1,6,1.14919
1817,4,1,1.1521
1817,2,1,1.13976
1818,3,0,1.14682
1818,2,1,1.13933
1818,1,1,1.14432
1818,2,6,1.12933
1818,0,0,1.13433
1819,4,4,1.14955
1819,0,6,1.14209
1819,4,1,1.15204
1820,2,1,1.1397
1820,0,2,1.15463
1820,2,3,1.12477
1820,2,6,1.12974
1820,0,3,1.14965
1820,2,4,1.14219
1820,0,5,1.16458
1820,3,0,1.14716
1820,0,4,1.15712
1820,3,4,1.14467
1820,4,5,1.14965
1821,2,6,1.1319
1821,0,6,1.14194
1821,3,2,1.14194
1822,4,4,1.14713
1823,4,2,1.14701
1823,2,1,1.13692
1823,3,1,1.15205
1823,0,0,1.13692
1823,3,3,1.15457
1823,0,1,1.15961
1824,1,3,1.13187
1824,4,2,1.14703
1824,1,1,1.1445
1824,2,2,1.14703
1825,2,2,1.14452
1825,1,6,1.15211
1825,2,3,1.12426
1826,1,6,1.15241
1826,2,3,1.12221
1826,4,3,1.13983
1826,0,6,1.13983
1826,4,0,1.14234
1826,2,1,1.13731
1826,0,3,1.14989
1826,3,1,1.15241
1827,2,4,1.14717
1827,4,6,1.15224
1827,0,3,1.14717
1827,4,3,1.13955
1827,0,0,1.13702
1827,4,0,1.14209
1828,2,1,1.13956
1828,3,0,1.14973
1828,2,4,1.14719
1828,0,4,1.15482
1829,4,0,1.14482
1829,1,3,1.13467
1829,0,5,1.16513
1829,2,4,1.1499
1829,4,1,1.1499
1830,1,3,1.13769
1830,3,0,1.14776
1830,2,6,1.13014
1830,3,6,1.16035
1830,1,4,1.15028
1830,0,2,1.15531
1830,2,5,1.16538
1830,3,4,1.14021
1831,4,3,1.13517
1831,2,5,1.16544
1831,0,0,1.14022
1831,2,1,1.14274
1831,0,4,1.15535
1831,2,3,1.12508
1832,3,4,1.14283
1832,4,5,1.15293
1832,3,2,1.14031
1832,1,6,1.15293
1832,2,6,1.13022
1832,4,6,1.15545
1833,2,4,1.15085
1833,1,4,1.15085
1833,3,5,1.15584
1833,3,0,1.15085
1834,0,6,1.13636
1834,1,4,1.15122
1834,2,6,1.12893
1834,4,2,1.14874
1835,1,4,1.15111
1835,2,0,1.16108
1835,4,6,1.1536
1835,2,3,1.1237
1835,1,0,1.16357
1836,1,3,1.13875
1836,3,5,1.15619
1836,3,2,1.13875
1836,3,4,1.14124
1837,4,2,1.14889
1837,3,5,1.15635
1837,2,2,1.14142
1838,0,1,1.14898
1838,4,2,1.14898
1838,4,3,1.13903
1838,2,6,1.13406
1838,1,2,1.15893
1838,2,1,1.13903
1839,0,0,1.14179
1839,3,1,1.15666
1839,3,6,1.15913
1839,3,3,1.15666
1839,2,2,1.14179
1840,2,6,1.13456
1840,3,0,1.14939
1840,3,4,1.14198
1840,0,5,1.16175
1841,3,4,1.14268
1841,3,2,1.13781
1842,3,3,1.15734
1842,3,0,1.14758
1842,4,2,1.15002
1842,1,0,1.16467
1843,0,6,1.13781
1843,3,3,1.15983
1844,2,0,1.16256
1844,0,1,1.15528
1845,4,6,1.15525
1845,2,6,1.13332
1845,0,5,1.165
1845,1,3,1.14063
1846,3,0,1.14282
1846,3,3,1.16002
1846,0,0,1.14036
1846,4,2,1.15265
1846,1,3,1.14036
1846,0,6,1.13545
1847,2,2,1.14721
1847,2,6,1.13471
1848,0,3,1.14472
1848,4,0,1.1347
1848,2,4,1.14973
1848,0,2,1.15474
1848,4,4,1.15474
1849,4,5,1.15497
1849,4,4,1.15497
1849,4,3,1.14249
1850,4,4,1.15494
1850,2,5,1.15995
1850,0,4,1.15744
1850,3,4,1.14241
1850,0,0,1.1399
1850,3,3,1.15995
1851,4,3,1.13981
1851,1,3,1.13981
1851,0,2,1.15742
1851,4,4,1.15491
1851,3,3,1.15994
1852,3,2,1.14019
1852,1,2,1.1627
1852,2,1,1.14269
1853,2,2,1.14495
1853,4,4,1.15504
1853,1,4,1.15252
1853,0,0,1.13738
1853,0,6,1.13486
1854,3,3,1.16039
1854,1,5,1.17039
1854,2,0,1.15789
1854,1,1,1.14789
1855,4,2,1.15793
1855,1,1,1.1479
1855,1,4,1.15041
1855,4,0,1.13537
1855,3,4,1.14289
1855,3,2,1.14039
1855,2,3,1.13537
1855,4,3,1.14039
1855,3,5,1.16294
1856,0,6,1.13536
1856,3,6,1.16048
1856,0,4,1.16048
1856,2,6,1.13536
1856,4,5,1.15797
1857,3,2,1.14344
1857,0,6,1.13599
1857,4,0,1.13599
1857,0,5,1.16333
1858,4,6,1.16073
1858,4,0,1.13566
1858,1,1,1.1482
1858,4,5,1.16073
1858,0,6,1.13315
1859,2,1,1.14837
1859,2,3,1.13586
1859,4,4,1.15588
1859,1,3,1.13836
1859,0,3,1.14087
1860,0,3,1.14328
1860,1,1,1.14831
1860,0,1,1.15082
1861,4,4,1.1584
1861,0,6,1.13322
1861,2,3,1.13825
1861,0,4,1.16344
1862,4,3,1.14096
1862,3,4,1.14096
1862,3,2,1.14599
1862,4,2,1.16358
1862,0,3,1.14348
1862,1,3,1.14096
1863,0,0,1.14096
1863,3,6,1.15859
1863,4,0,1.13341
1863,0,3,1.14348
1863,0,6,1.13089
1864,0,3,1.14412
1864,4,3,1.14163
1865,3,2,1.14919
1865,4,1,1.15665
1866,4,6,1.16167
1866,0,2,1.16167
1866,3,5,1.16666
1867,3,1,1.16407
1867,2,2,1.14396
1867,2,3,1.14144
1867,2,6,1.13642
1867,4,3,1.14396
1867,0,0,1.14396
1867,1,3,1.14396
1868,3,5,1.16685
1869,2,1,1.15184
1869,2,3,1.14183
1869,2,0,1.14934
1869,4,0,1.13432
1869,1,4,1.14934
1869,2,6,1.13932
1869,3,3,1.15685
1870,1,2,1.1619
1870,3,5,1.16692
1870,2,3,1.14183
1870,3,6,1.15689
1871,3,4,1.14617
1871,4,1,1.15896
1871,0,3,1.14617
1871,4,0,1.13337
1871,1,0,1.16152
1872,2,2,1.1437
1872,1,1,1.15138
1872,3,0,1.13859
1872,3,2,1.14626
1872,4,4,1.16161
1872,0,1,1.14882
1873,1,6,1.16442
1873,0,6,1.13391
1873,4,1,1.15933
1873,2,3,1.14408
1873,2,1,1.15171
1874,4,4,1.16442
1874,2,0,1.14654
1874,3,2,1.14654
1874,3,4,1.14399
1874,4,5,1.1491
1874,4,0,1.13378
1875,1,6,1.16466
1875,1,2,1.15959
1875,3,1,1.16466
1875,2,2,1.1469
1875,4,5,1.14944
1876,2,3,1.14751
1876,0,1,1.15002
1876,2,5,1.15503
1876,0,4,1.16255
1876,1,2,1.16004
1876,2,4,1.16505
1876,2,2,1.15002
1876,2,6,1.14501
1876,4,3,1.13749
1877,0,3,1.13958
1877,4,6,1.15731
1877,1,4,1.14971
1877,1,1,1.15478
1878,4,3,1.14172
1878,0,6,1.13404
1878,0,2,1.15708
1878,4,5,1.1494
1878,0,4,1.1622
1878,0,1,1.1494
1878,2,3,1.1494
1878,1,3,1.14684
1878,3,1,1.16476
1879,0,3,1.14192
1879,4,6,1.1598
1879,0,1,1.14958
1879,1,6,1.17002
1879,3,0,1.13936
1879,4,1,1.15724
1879,2,6,1.14447
1880,3,3,1.15728
1880,2,2,1.14959
1880,4,6,1.15984
1880,4,3,1.14191
1880,4,0,1.13935
1880,3,6,1.15728
1880,4,1,1.15984
1881,0,1,1.14927
1881,4,0,1.13633
1881,0,3,1.13892
1881,3,1,1.1648
1882,3,2,1.14669
1882,2,1,1.15707
1882,1,4,1.15188
1882,1,1,1.15447
1882,0,6,1.13112
1882,0,5,1.16485
1882,2,3,1.15188
1883,3,6,1.1597
1883,2,5,1.1571
1883,2,1,1.1571
1883,1,0,1.1597
1883,2,2,1.1493
1883,4,1,1.1597
1883,2,0,1.1415
1883,4,6,1.1623
1884,0,5,1.16515
1884,0,6,1.13156
1884,4,3,1.14448
1884,2,6,1.14706
1884,3,2,1.14706
1884,3,1,1.16257
1884,0,0,1.15223
1884,1,3,1.14706
1885,1,0,1.16014
1886,3,6,1.15544
1886,0,1,1.14524
1886,4,0,1.13759
1886,0,2,1.15544
1886,3,4,1.14524
1886,4,5,1.15034
1887,2,0,1.14023
1887,2,2,1.14789
1887,2,5,1.15809
1887,1,4,1.16064
1888,3,4,1.14824
1888,2,5,1.15838
1888,0,1,1.14317
1888,3,0,1.14064
1889,0,0,1.15349
1889,1,3,1.1459
1889,2,2,1.15096
1889,1,1,1.15602
1889,2,5,1.15855
1890,4,1,1.16117
1890,1,1,1.15358
1890,4,0,1.1384
1890,4,5,1.15105
1890,1,4,1.16117
1891,0,6,1.13116
1891,4,1,1.16139
1891,4,0,1.13871
1891,3,2,1.14627
1891,0,2,1.15383
1891,0,0,1.15635
1891,1,1,1.15383
1891,3,0,1.13871
1891,1,3,1.14627
1892,2,6,1.154
1892,2,4,1.16909
1892,3,2,1.14897
1892,0,3,1.14143
1893,4,0,1.13912
1893,2,5,1.15919
1894,1,2,1.15449
1894,0,2,1.15449
1894,3,0,1.14202
1894,0,6,1.13454
1894,2,1,1.15948
1894,1,0,1.16197
1895,1,2,1.15473
1895,4,0,1.13735
1896,0,6,1.1353
1896,3,0,1.14271
1898,3,0,1.14329
1898,3,4,1.15063
1898,3,6,1.15553
1898,1,5,1.17511
1899,0,0,1.15347
1899,3,6,1.15347
1899,3,0,1.14133
1899,3,4,1.14862
1899,0,1,1.14862
1899,1,1,1.15105
1900,2,2,1.15122
1900,2,3,1.1488
1901,4,3,1.15367
1901,0,1,1.14638
1902,1,5,1.17323
1902,2,0,1.1393
1902,1,0,1.15869
1902,0,0,1.15384
1902,1,4,1.15384
1902,2,5,1.16111
1903,0,1,1.14684
1903,0,3,1.14443
1904,2,0,1.13969
1904,0,3,1.14452
1904,4,0,1.13486
1904,2,2,1.15418
1904,1,3,1.15177
1904,0,4,1.16384
1904,4,3,1.1566
1905,1,4,1.15662
1905,1,6,1.16872
1905,0,5,1.1663
1905,4,1,1.16146
1906,2,6,1.15888
1906,3,4,1.15156
1906,2,0,1.13937
1906,1,2,1.154
1907,2,3,1.14914
1907,2,5,1.15892
1907,3,6,1.15158
1907,1,5,1.17114
1907,0,3,1.14425
1907,1,4,1.15892
1907,0,2,1.16136
1908,1,0,1.1565
1908,0,6,1.1418
1908,0,5,1.16875
1908,0,0,1.1565
1908,1,3,1.1516
1908,2,2,1.1516
1909,3,3,1.16635
1909,4,5,1.15898
1909,2,3,1.14916
1909,3,0,1.13442
1910,2,0,1.13709
1910,1,0,1.15669
1910,0,6,1.14199
1911,3,4,1.15197
1911,4,3,1.1593
1911,2,0,1.13729
1911,2,6,1.16175
1911,3,0,1.12996
1911,0,5,1.1642
1912,2,0,1.13717
1912,0,5,1.16418
1912,0,0,1.15681
1912,4,5,1.15927
1913,2,0,1.13481
1913,0,6,1.14463
1913,1,2,1.15446
1913,0,4,1.16674
1913,3,0,1.12989
1913,4,0,1.13972
1914,3,1,1.15694
1914,3,5,1.16678
1914,3,0,1.12986
1914,1,1,1.1594
1914,4,5,1.1594
1914,2,5,1.15694
1914,3,3,1.16678
1915,0,6,1.14773
1915,3,6,1.15259
1915,3,0,1.13071
1915,2,6,1.15503
1916,2,1,1.15797
1916,0,4,1.16758
1916,1,3,1.15316
1916,1,1,1.16037
1916,1,4,1.15797
1917,1,2,1.15616
1917,4,5,1.15853
1918,2,0,1.13459
1918,0,2,1.16081
1918,4,5,1.15843
1918,3,2,1.15605
1918,4,6,1.16558
1918,4,0,1.14174
1919,3,2,1.15629
1919,1,6,1.17053
1919,2,5,1.15629
1920,4,3,1.16598
1920,1,0,1.15416
1921,4,1,1.16159
1921,2,0,1.13813
1922,0,2,1.16151
1922,1,6,1.16859
1922,0,1,1.1379
1923,4,5,1.15689
1923,2,1,1.15925
1923,3,0,1.13091
1923,3,4,1.15689
1924,0,3,1.14736
1924,1,0,1.15684
1924,2,4,1.16395
1924,4,3,1.16632
1925,3,1,1.15918
1925,1,2,1.15918
1925,0,3,1.14728
1925,4,2,1.17108
1925,4,1,1.16156
1925,2,4,1.16394
1925,1,5,1.17108
1926,3,1,1.16159
1926,4,6,1.16398
1926,0,1,1.13774
1926,3,5,1.16636
1926,4,3,1.16636
1926,0,3,1.14728
1926,0,2,1.16159
1926,0,6,1.14728
1926,2,1,1.16159
1927,0,3,1.1471
1927,2,4,1.1639
1927,2,0,1.1375
1928,3,4,1.15478
1929,2,0,1.13747
1929,3,5,1.16398
1929,1,2,1.16398
1929,1,3,1.15916
1929,4,0,1.14711
1930,3,0,1.12793
