Age,Type,Origin,RarityScore
2552,2,4,1.81234
2682,0,5,1.8122
2660,0,3,1.81219
2659,2,2,1.81212
2522,0,6,1.81191
2661,1,3,1.81177
2661,3,2,1.81177
2626,4,4,1.81147
2626,1,6,1.81147
2627,4,4,1.81139
2547,0,6,1.81127
2549,0,2,1.81125
2567,4,5,1.81109
2622,2,2,1.81096
2601,1,2,1.81093
2580,4,6,1.81091
2579,0,6,1.81087
2597,0,3,1.81079
2681,2,0,1.81078
2562,4,5,1.81076
2653,1,3,1.81068
2564,4,6,1.81064
2722,0,5,1.81058
2531,4,5,1.81055
2621,2,2,1.81044
2720,0,5,1.8103
2578,4,4,1.81012
2502,4,5,1.81003
2594,2,6,1.80998
2599,0,3,1.80995
2599,2,2,1.80995
2593,2,6,1.80966
2676,0,5,1.80946
2558,0,3,1.8092
2558,0,0,1.8092
2617,4,3,1.80916
2559,0,3,1.80901
2588,1,1,1.80868
2540,4,5,1.80865
2527,2,1,1.80863
2674,0,5,1.80855
2587,4,4,1.80835
2643,0,4,1.80795
2639,2,2,1.8076
2665,4,2,1.80758
2610,3,0,1.80748
2585,1,1,1.80707
2640,2,2,1.80699
2552,1,2,1.80686
2638,2,2,1.80682
2645,0,3,1.80665
2609,4,1,1.80658
2493,3,0,1.80651
2493,2,1,1.80651
2637,4,1,1.8065
2637,4,2,1.8065
2637,2,2,1.8065
2636,4,4,1.80618
2636,4,2,1.80618
2491,2,1,1.80601
2536,2,0,1.80595
2548,0,0,1.80569
2626,4,1,1.80566
2635,4,3,1.80562
2545,0,0,1.80547
2580,4,3,1.80545
2544,1,0,1.80539
2654,4,3,1.80538
2533,3,4,1.80521
2657,4,3,1.80503
2531,0,2,1.80503
2595,2,2,1.80501
2629,4,1,1.80485
2621,1,4,1.8047
2578,3,5,1.80465
2577,2,6,1.80464
2631,4,3,1.80458
2653,4,3,1.80454
2594,4,3,1.80452
2630,0,3,1.80426
2630,2,2,1.80426
2590,4,4,1.80409
2589,4,3,1.80394
2589,3,5,1.80394
2575,1,2,1.80384
2572,1,2,1.80381
2558,2,3,1.80377
2619,4,4,1.80363
2591,3,4,1.80355
2592,3,4,1.80352
2559,4,6,1.80351
2588,3,4,1.80328
2556,3,4,1.80326
2556,2,3,1.80326
2556,1,2,1.80326
2540,2,4,1.80322
2527,0,2,1.80302
2514,0,5,1.80299
2513,1,2,1.80277
2524,0,2,1.80167
2639,4,3,1.8016
2639,0,3,1.8016
2647,4,2,1.80157
2669,4,4,1.80148
2553,0,1,1.80142
2523,0,5,1.80135
2605,1,6,1.80121
2569,2,6,1.80109
2672,1,3,1.80094
2547,3,4,1.80048
2546,2,2,1.80044
2535,1,2,1.80027
2548,1,1,1.80024
2664,2,2,1.80019
2474,3,0,1.80001
2562,3,4,1.79995
2655,4,2,1.79987
2660,4,2,1.79978
2627,1,3,1.79971
2563,0,1,1.79963
2533,2,2,1.79962
2634,4,0,1.79925
2577,3,4,1.79921
2577,3,3,1.79921
2656,4,2,1.79908
2504,2,3,1.79904
2574,3,3,1.79859
2653,4,2,1.7984
2517,1,1,1.79839
2620,1,6,1.79817
2541,2,5,1.79811
2556,2,6,1.79785
2540,0,1,1.79778
2516,2,2,1.79768
2462,3,0,1.79755
2485,0,5,1.79734
2539,1,1,1.79717
2513,2,2,1.79696
2498,0,2,1.79661
2482,0,5,1.79657
2526,1,2,1.79638
2538,1,1,1.79596
2552,2,3,1.79591
2552,2,6,1.79591
2551,3,5,1.79575
2607,4,3,1.7956
2569,3,4,1.79556
2644,1,3,1.79526
2537,2,5,1.79518
2509,3,0,1.79513
2546,3,5,1.79508
2508,1,1,1.79481
2548,3,5,1.79478
2549,2,6,1.79478
2549,0,4,1.79478
2603,3,0,1.79475
2638,0,4,1.79473
2477,0,6,1.79462
2579,0,1,1.79461
2494,1,2,1.79458
2562,2,6,1.79454
2562,3,5,1.79454
2602,4,1,1.79443
2567,3,3,1.79437
2534,4,1,1.79436
2475,2,1,1.79428
2521,2,3,1.79418
2532,0,1,1.79416
2532,1,0,1.79416
2636,4,0,1.7941
2533,0,1,1.79403
2627,4,0,1.79386
2622,1,3,1.79377
2530,0,1,1.79366
2530,2,4,1.79366
2505,2,2,1.7933
2560,4,3,1.7932
2560,3,5,1.7932
2572,3,0,1.7931
2558,4,3,1.7929
2632,1,3,1.79282
2573,3,1,1.79268
2631,1,3,1.7925
2571,0,1,1.79241
2540,4,4,1.79235
2502,2,2,1.79205
2516,0,3,1.79182
2501,2,2,1.79144
2514,2,6,1.79132
2514,0,3,1.79132
2485,2,6,1.79115
2513,1,0,1.79114
2554,3,5,1.79108
2526,2,3,1.79067
2498,1,0,1.79061
2482,2,6,1.79042
2538,3,2,1.7904
2606,0,4,1.79034
2481,3,4,1.79021
2481,0,2,1.79021
2605,0,4,1.79002
2607,0,4,1.78995
2604,1,4,1.78993
2547,3,0,1.7897
2568,3,0,1.78932
2496,2,0,1.78911
2496,1,0,1.78911
2580,3,0,1.78909
2508,2,3,1.78892
2567,3,0,1.7888
2534,4,3,1.78877
2534,2,3,1.78877
2601,1,3,1.78851
2577,3,0,1.78834
2476,1,5,1.78833
2596,3,0,1.7883
2492,2,0,1.78809
2561,3,0,1.78805
2574,4,1,1.78778
2449,0,2,1.78777
2491,0,0,1.78777
2529,3,2,1.78765
2529,2,5,1.78765
2490,1,6,1.78758
2558,3,0,1.78747
2518,1,6,1.78744
2599,4,1,1.78739
2448,1,6,1.78736
2557,3,0,1.78734
2634,0,4,1.78713
2571,1,3,1.78703
2528,2,6,1.787
2629,4,0,1.78698
2517,0,1,1.78679
2600,1,4,1.78675
2465,1,6,1.78663
2586,4,1,1.78622
2516,3,2,1.78597
2461,2,6,1.78555
2514,1,6,1.78549
2514,2,0,1.78549
2501,3,2,1.78541
2501,4,4,1.78541
2512,0,4,1.78533
2499,4,4,1.78523
2499,3,2,1.78523
2612,0,4,1.78486
2612,4,0,1.78486
2551,3,1,1.78483
2484,1,1,1.78477
2484,3,4,1.78477
2610,0,4,1.78474
2524,2,5,1.78468
2510,0,0,1.78452
2457,1,1,1.78446
2545,4,1,1.78404
2548,4,3,1.78387
2582,0,4,1.78382
2549,4,6,1.7838
2497,3,2,1.78363
2454,1,1,1.78359
2480,2,0,1.78347
2480,0,4,1.78347
2436,2,1,1.78342
2509,4,2,1.78336
2452,2,6,1.78326
2522,2,4,1.78315
2508,4,2,1.78304
2496,4,4,1.78298
2531,3,3,1.78295
2596,4,0,1.7828
2543,0,4,1.78265
2590,4,1,1.78255
2589,4,0,1.78247
2593,4,1,1.78232
2593,1,6,1.78232
2506,0,4,1.78222
2432,4,4,1.7822
2432,1,6,1.7822
2476,3,4,1.78217
2476,2,0,1.78217
2542,3,3,1.78194
2557,3,1,1.78192
2573,1,3,1.78184
2573,0,4,1.78184
2591,0,4,1.78169
2491,0,4,1.78169
2588,1,6,1.78168
2490,4,4,1.78152
2592,1,3,1.78152
2592,4,0,1.78152
2474,3,4,1.78152
2540,0,4,1.78149
2540,3,3,1.78149
2600,4,0,1.78104
2466,3,4,1.78099
2620,4,2,1.78082
2425,1,6,1.78051
2470,1,1,1.7805
2469,0,0,1.78046
2471,0,0,1.78025
2488,4,4,1.78022
2516,3,3,1.78011
2444,2,2,1.77999
2460,1,2,1.77994
2461,4,5,1.77975
2458,0,0,1.77966
2551,4,1,1.77938
2526,3,5,1.77927
2615,0,4,1.77924
2584,1,4,1.77922
2584,0,4,1.77922
2584,4,2,1.77922
2510,4,2,1.77873
2457,4,0,1.77871
2457,0,6,1.77871
2500,0,0,1.7787
2456,3,4,1.77851
2483,1,0,1.77844
2549,3,1,1.77831
2438,2,2,1.77803
2438,4,4,1.77803
2535,4,6,1.77791
2436,2,2,1.7777
2497,0,4,1.77755
2598,4,2,1.77741
2522,1,4,1.77739
2434,2,2,1.77737
2594,1,3,1.77717
2508,2,5,1.77715
2451,4,0,1.77713
2530,4,3,1.77711
2589,0,4,1.7771
2589,1,3,1.7771
2589,1,4,1.7771
2593,1,4,1.77686
2479,4,1,1.77681
2560,4,1,1.77679
2575,1,6,1.77659
2529,3,3,1.77659
2557,1,3,1.77651
2557,4,1,1.77651
2573,1,6,1.77643
2541,1,3,1.77638
2541,3,1,1.77638
2449,1,2,1.77635
2495,0,4,1.77635
2506,2,5,1.77632
2588,4,0,1.77628
2571,1,6,1.77626
2494,3,2,1.77621
2520,1,4,1.77615
2448,1,5,1.7759
2395,1,6,1.77578
2447,1,5,1.77557
2474,2,5,1.77535
2474,4,1,1.77535
2539,3,1,1.77532
2473,4,1,1.77503
2425,2,1,1.77495
2527,3,3,1.77493
2472,0,1,1.7747
2468,0,1,1.7747
2409,4,4,1.77465
2408,3,0,1.7745
2408,4,1,1.7745
2460,0,0,1.77421
2444,3,2,1.77421
2444,4,5,1.77421
2444,1,1,1.77421
2553,4,1,1.77388
2512,3,6,1.77378
2538,3,1,1.77372
2612,4,2,1.77341
2524,4,3,1.77335
2548,1,3,1.77296
2510,2,4,1.77293
2582,4,0,1.77285
2549,1,3,1.77283
2525,4,6,1.77282
2456,4,2,1.77277
2537,3,1,1.77274
2580,4,2,1.77273
2568,4,2,1.77265
2498,2,5,1.77258
2483,2,5,1.77228
2581,1,4,1.77227
2581,4,0,1.77227
2581,1,6,1.77227
2402,3,0,1.77226
2566,1,6,1.77226
2401,4,1,1.77211
2567,4,2,1.77208
2577,4,2,1.77203
2577,1,4,1.77203
2436,3,2,1.77199
2452,2,0,1.7719
2417,3,5,1.77181
2435,2,0,1.77179
2576,1,6,1.77171
2572,4,2,1.77169
2453,4,2,1.77165
2522,4,3,1.77164
2530,1,6,1.77159
2451,4,2,1.77143
2560,4,2,1.77133
2508,2,4,1.77127
2575,1,4,1.77114
2571,4,2,1.77088
2506,4,6,1.77042
2430,1,5,1.77028
2478,4,4,1.7701
2428,4,0,1.77
2475,3,5,1.7697
2425,0,4,1.76938
2504,3,6,1.76935
2464,4,1,1.7693
2554,1,3,1.76917
2473,3,5,1.76886
2585,1,3,1.76886
2463,4,1,1.76864
2463,3,1,1.76864
2552,1,6,1.76854
2460,4,4,1.76849
2460,3,5,1.76849
2444,1,0,1.76843
2469,1,4,1.76831
2423,1,5,1.76825
2547,1,6,1.76814
2512,4,6,1.768
2545,1,6,1.76797
2442,1,0,1.76734
2441,4,5,1.76716
2420,2,6,1.76715
2487,1,3,1.76679
2418,1,5,1.76662
2403,2,1,1.76659
2536,1,3,1.76657
2536,1,6,1.76657
2531,1,4,1.76639
2485,3,5,1.76636
2417,0,4,1.76617
2417,2,6,1.76617
2417,0,2,1.76617
2416,0,4,1.76609
2416,1,5,1.76609
2416,2,2,1.76609
2530,4,0,1.76607
2415,4,1,1.76588
2482,3,5,1.76581
2482,1,3,1.76581
2509,4,0,1.76571
2481,3,1,1.76569
2508,4,1,1.76538
2508,4,0,1.76538
2497,1,3,1.76537
2497,3,6,1.76537
2413,1,3,1.76535
2413,0,2,1.76535
2378,4,4,1.76509
2412,0,4,1.76502
2449,0,4,1.76493
2528,3,1,1.76473
2431,3,2,1.7645
2479,3,5,1.76442
2394,3,0,1.76439
2429,3,1,1.76428
2426,1,3,1.76428
2427,1,3,1.7642
2447,3,1,1.76412
2495,3,6,1.76405
2494,3,6,1.76396
2410,3,3,1.76389
2410,4,0,1.76389
2425,4,0,1.76382
2391,2,1,1.76372
2446,3,3,1.76363
2464,1,4,1.76351
2359,4,0,1.7635
2504,4,6,1.76342
2490,3,6,1.76334
2465,1,0,1.76328
2408,1,3,1.76323
2467,4,0,1.76317
2467,4,2,1.76317
2373,4,4,1.76293
2462,3,3,1.76287
2462,3,2,1.76287
2459,1,4,1.7628
2547,1,4,1.76275
2547,4,2,1.76275
2512,3,5,1.76222
2514,3,1,1.76215
2562,1,4,1.76211
2502,4,6,1.76208
2515,4,0,1.76198
2421,2,5,1.76197
2337,2,1,1.76195
2355,4,0,1.76189
2523,4,0,1.7617
2523,3,1,1.7617
2568,4,0,1.76153
2510,4,1,1.76135
2525,4,0,1.76134
2501,1,4,1.76129
2511,1,3,1.76095
2419,2,5,1.76089
2380,2,1,1.76073
2486,1,3,1.76071
2440,0,6,1.76069
2399,4,0,1.76066
2530,4,2,1.76055
2439,3,1,1.76053
2435,4,1,1.76039
2558,1,4,1.7603
2558,4,2,1.7603
2451,3,1,1.76004
2556,1,4,1.75994
2433,1,2,1.75991
2362,2,1,1.75958
2362,1,5,1.75958
2412,2,0,1.75946
2397,2,0,1.75927
2377,4,0,1.75924
2449,3,5,1.75922
2555,1,4,1.75881
2426,0,6,1.75873
2426,3,4,1.75873
2507,4,3,1.75869
2429,1,2,1.75861
2410,2,0,1.75825
2495,1,4,1.75791
2446,3,5,1.75789
2494,4,6,1.75784
2517,4,0,1.75778
2492,4,6,1.75768
2409,3,1,1.75764
2552,4,2,1.75759
2544,1,4,1.75746
2491,2,4,1.75736
2460,0,3,1.75704
2463,0,3,1.757
2458,3,3,1.75699
2458,2,5,1.75699
2474,3,3,1.75686
2367,1,6,1.75667
2356,4,5,1.75626
2443,0,1,1.75618
2489,2,4,1.75599
2537,4,0,1.75591
2457,3,3,1.75568
2566,4,0,1.75564
2456,3,3,1.75556
2456,2,4,1.75556
2456,1,4,1.75556
2535,4,0,1.75555
2404,0,0,1.75544
2404,3,4,1.75544
2404,3,5,1.75544
2536,4,2,1.75532
2402,1,1,1.75522
2401,3,4,1.75518
2399,0,0,1.75509
2560,4,0,1.75493
2416,2,5,1.75487
2436,1,3,1.75484
2455,1,4,1.75484
2434,2,5,1.75473
2500,3,1,1.75442
2433,2,4,1.75423
2433,0,6,1.75423
2413,3,1,1.75421
2413,2,5,1.75421
2398,0,0,1.75421
2377,1,5,1.75373
2432,1,0,1.75373
2450,3,3,1.75363
2482,3,6,1.7535
2344,1,5,1.75332
2426,1,2,1.75319
2426,3,2,1.75319
2448,4,6,1.75298
2411,3,6,1.75278
2392,3,1,1.75254
2424,3,2,1.7522
2374,2,2,1.75215
2446,1,4,1.75214
2372,2,0,1.75198
2339,1,5,1.7516
2505,1,3,1.75159
2385,3,6,1.75148
2538,4,0,1.75148
2384,3,6,1.75142
2423,1,2,1.75135
2462,2,4,1.75131
2491,3,1,1.75128
2368,3,5,1.75126
2369,2,0,1.75112
2468,2,4,1.75072
2468,1,3,1.75072
2474,4,6,1.75069
2474,2,4,1.75069
2366,3,6,1.75061
2366,3,2,1.75061
2443,2,3,1.75037
2420,3,6,1.75021
2365,3,5,1.74993
2365,2,0,1.74993
2380,3,2,1.74986
2442,2,3,1.74984
2418,4,5,1.74974
2404,1,4,1.7497
2419,3,6,1.74953
2364,4,5,1.74937
2454,4,6,1.74918
2454,0,3,1.74918
2414,1,0,1.74914
2415,4,5,1.74912
2440,2,3,1.74899
2440,2,4,1.74899
2439,3,6,1.74887
2378,3,0,1.74854
2412,1,1,1.74832
2377,3,2,1.74821
2396,0,2,1.7476
2396,3,6,1.7476
2430,0,5,1.74759
2428,4,2,1.74752
2431,4,2,1.74732
2431,0,1,1.74732
2375,3,0,1.74729
2390,4,5,1.74722
2391,0,0,1.74708
2342,0,0,1.74707
2410,0,0,1.74698
2410,4,5,1.74698
2308,2,4,1.74672
2388,0,2,1.74657
2384,0,2,1.74602
2479,3,3,1.74585
2466,0,3,1.74584
2368,4,3,1.74582
2370,4,1,1.7458
2492,4,0,1.74552
2382,3,2,1.74537
2382,2,4,1.74537
2478,4,6,1.74526
2406,0,6,1.74515
2468,0,3,1.74472
2356,2,2,1.74463
2356,3,1,1.74463
2353,1,4,1.74456
2380,1,1,1.74442
2380,2,4,1.74442
2380,0,0,1.74442
2473,3,6,1.74421
2457,1,3,1.74417
2418,1,0,1.74411
2379,4,5,1.7441
2456,1,3,1.74408
2318,4,4,1.74408
2318,2,4,1.74408
2442,2,4,1.74401
2335,4,3,1.74391
2401,2,5,1.7439
2472,3,6,1.74389
2402,4,6,1.74386
2470,0,3,1.74379
2400,2,4,1.74375
2400,2,6,1.74375
2416,0,1,1.74366
2414,1,4,1.74359
2317,1,5,1.74356
2415,4,6,1.74353
2415,1,0,1.74353
2434,4,6,1.74341
2434,2,3,1.74341
2436,0,5,1.74341
2331,4,3,1.74304
2314,4,3,1.74276
2412,0,6,1.74275
2412,4,5,1.74275
2377,0,0,1.7427
2498,3,3,1.74254
2297,0,2,1.74236
2397,4,2,1.74225
2345,4,4,1.7422
2313,4,4,1.74206
2394,4,2,1.74199
2396,2,2,1.74193
2428,0,5,1.7419
2429,4,6,1.74159
2429,0,1,1.74159
2429,0,5,1.74159
2389,0,4,1.74157
2391,4,5,1.74154
2411,2,4,1.74147
2411,0,6,1.74147
2341,1,6,1.74139
2393,1,2,1.74114
2393,4,6,1.74114
2388,3,2,1.74108
2388,4,3,1.74108
2424,3,6,1.74104
2497,3,3,1.74102
2372,2,4,1.74093
2408,0,1,1.7407
2409,4,6,1.74063
2409,0,1,1.74063
2387,0,3,1.74058
2327,3,6,1.7405
2367,1,2,1.7405
2373,3,4,1.74047
2368,2,4,1.74039
2368,3,1,1.74039
2371,0,2,1.74029
2407,1,4,1.73999
2381,3,4,1.73964
2421,1,4,1.73945
2354,2,2,1.7392
2420,2,4,1.73892
2336,4,4,1.73863
2364,3,4,1.73833
2402,0,6,1.73818
2349,3,2,1.73814
2350,3,5,1.73804
2350,3,4,1.73804
2417,4,2,1.73795
2378,0,1,1.73751
2378,4,3,1.73751
2362,1,4,1.73738
2333,1,2,1.73727
2376,4,6,1.73703
2376,4,2,1.73703
2376,3,4,1.73703
2283,4,5,1.73679
2397,0,3,1.73657
2297,1,4,1.73653
2498,4,3,1.73653
2344,1,4,1.73652
2449,0,3,1.73637
2390,1,2,1.73623
2282,4,5,1.73621
2375,0,3,1.7362
2389,1,0,1.73609
2391,4,6,1.73599
2360,1,4,1.73578
2386,1,4,1.73567
2386,4,6,1.73567
2388,1,2,1.73558
2372,1,1,1.7354
2340,1,4,1.73536
2340,1,3,1.73536
2387,1,4,1.73508
2307,4,4,1.73498
2359,3,5,1.73497
2359,3,4,1.73497
2409,4,2,1.73496
2373,3,3,1.73486
2423,0,1,1.73446
2326,1,2,1.73432
2291,3,2,1.73427
2422,0,1,1.73414
2422,2,3,1.73414
2358,1,2,1.73398
2462,3,6,1.73397
2305,0,2,1.73389
2463,3,6,1.73373
2380,0,1,1.73356
2304,0,2,1.73333
2304,4,0,1.73333
2353,0,2,1.73319
2255,2,3,1.73316
2303,3,2,1.73312
2356,3,5,1.73299
2351,0,2,1.73287
2399,0,3,1.73281
2322,3,6,1.73274
2318,0,0,1.73264
2402,0,3,1.7325
2363,0,0,1.73249
2419,2,3,1.73249
2414,2,3,1.73248
2301,4,0,1.73247
2416,2,3,1.73245
2334,2,4,1.73212
2317,3,2,1.73205
2332,1,6,1.73176
2376,1,2,1.73153
2333,2,4,1.73149
2333,2,3,1.73149
2299,1,2,1.73136
2314,3,5,1.73134
2296,4,3,1.73094
2312,3,5,1.73094
2345,3,4,1.73092
2397,2,5,1.7309
2389,4,2,1.73061
2342,0,1,1.73027
2342,1,2,1.73027
2341,0,1,1.73026
2282,3,2,1.7301
2384,1,0,1.7298
2340,3,1,1.72978
2387,0,1,1.72957
2409,2,3,1.72929
2366,4,2,1.72886
2276,2,3,1.72886
2338,2,3,1.72833
2272,3,2,1.72775
2357,3,3,1.72769
2352,3,3,1.72754
2418,0,5,1.72723
2351,3,0,1.72722
2405,0,3,1.72708
2349,2,2,1.72693
2349,1,1,1.72693
2414,0,5,1.72693
2350,1,1,1.72672
2347,0,2,1.72664
2347,2,3,1.72664
2348,4,1,1.72661
2378,1,0,1.72648
2317,3,5,1.7263
2269,4,5,1.72626
2285,2,1,1.72596
2333,3,1,1.72572
2440,0,3,1.72559
2284,2,1,1.72539
2251,2,4,1.72533
2345,3,1,1.72528
2345,3,3,1.72528
2295,2,2,1.72515
2311,3,0,1.72509
2343,2,2,1.72499
2267,2,6,1.72476
2313,3,6,1.7247
2283,1,5,1.72469
2342,3,3,1.72467
2329,2,3,1.7246
2383,1,0,1.72449
2360,0,3,1.72447
2471,4,3,1.72442
2384,2,3,1.72439
2385,2,6,1.72429
2308,3,0,1.72411
2266,4,3,1.72399
2282,3,5,1.72399
2264,3,3,1.72367
2339,3,3,1.72353
2339,4,1,1.72353
2381,0,4,1.72343
2366,1,1,1.72343
2280,2,1,1.72333
2279,2,3,1.72313
2407,2,3,1.72299
2365,1,1,1.72251
2358,2,3,1.72242
2337,3,0,1.72216
2364,1,1,1.72178
2304,3,0,1.72178
2290,3,4,1.72177
2257,3,5,1.72159
2336,4,1,1.72147
2336,3,0,1.72147
2336,0,3,1.72147
2322,3,1,1.72096
2322,2,2,1.72096
2320,2,3,1.72083
2320,1,6,1.72083
2403,4,3,1.7207
2334,3,3,1.72065
2478,4,3,1.72041
2433,0,3,1.72017
2330,0,5,1.72008
2300,2,2,1.72002
2299,2,2,1.7197
2252,4,4,1.71952
2295,3,4,1.71945
2427,0,3,1.71939
2470,4,3,1.71932
2384,0,6,1.71899
2313,2,3,1.71891
2329,1,3,1.71885
2248,4,4,1.71798
2246,3,3,1.71766
2306,2,0,1.71765
2224,0,2,1.71748
2277,3,3,1.71726
2327,1,0,1.71706
2276,3,3,1.71694
2379,2,6,1.71693
2483,4,3,1.7169
2326,0,3,1.71674
2406,4,3,1.71673
2358,0,5,1.71664
2354,4,2,1.71646
2420,4,3,1.71633
2261,1,0,1.71622
2262,4,4,1.71614
2262,1,2,1.71614
2304,3,1,1.716
2304,2,2,1.716
2259,1,2,1.71596
2351,0,6,1.71593
2303,3,1,1.71585
2415,4,3,1.71559
2480,4,3,1.71559
2318,4,1,1.71548
2378,2,3,1.71544
2319,4,1,1.71544
2319,1,6,1.71544
2457,4,3,1.71539
2302,3,0,1.71535
2302,2,0,1.71535
2302,3,1,1.71535
2301,3,6,1.7152
2301,3,4,1.7152
2321,0,3,1.71513
2322,1,0,1.71506
2322,2,0,1.71506
2270,1,4,1.71484
2238,3,5,1.71482
2317,1,0,1.71479
2317,0,3,1.71479
2346,4,6,1.71475
2316,4,1,1.71465
2455,4,3,1.71443
2333,1,0,1.71418
2345,0,6,1.71401
2312,1,0,1.71391
2397,2,3,1.71387
2299,2,0,1.71387
2343,4,2,1.71379
2341,4,2,1.71357
2367,2,5,1.71356
2342,4,6,1.71347
2268,0,6,1.71347
2298,2,0,1.71337
2368,0,6,1.71319
2360,2,5,1.71316
2230,4,4,1.71286
2294,1,1,1.71259
2283,0,0,1.71259
2371,0,5,1.71249
2373,0,5,1.7124
2267,2,1,1.71239
2249,4,3,1.71231
2307,0,1,1.7123
2339,0,5,1.7123
2226,0,4,1.71217
2446,4,3,1.71193
2292,3,6,1.71178
2282,0,0,1.71176
2422,4,3,1.71162
2281,4,0,1.7116
2246,1,2,1.71146
2246,1,4,1.71146
2266,1,5,1.71145
2247,0,6,1.71139
2445,4,3,1.71129
2327,2,6,1.7112
2276,3,4,1.71097
2305,0,1,1.71092
2364,0,6,1.71074
2245,1,2,1.71073
2245,0,4,1.71073
2420,0,3,1.71069
2203,1,2,1.71066
2352,1,0,1.71061
2352,0,6,1.71061
2352,0,4,1.71061
2324,2,6,1.71024
2349,2,5,1.71011
2303,0,1,1.71009
2355,0,5,1.7099
2262,1,4,1.70983
2259,0,6,1.70979
2318,3,3,1.70977
2350,2,5,1.70974
2243,1,4,1.70967
2362,2,6,1.70962
2335,0,6,1.70949
2301,0,5,1.70944
2334,0,6,1.70917
2334,1,0,1.70917
2322,4,6,1.70917
2320,4,1,1.70917
2346,1,0,1.70915
2240,1,2,1.7091
2331,2,6,1.70909
2271,3,6,1.70903
2332,4,6,1.70897
2316,4,6,1.70892
2270,3,6,1.70887
2451,4,3,1.70878
2390,0,5,1.70876
2315,4,6,1.7086
2315,4,2,1.7086
2216,2,4,1.70859
2344,2,6,1.70851
2239,1,4,1.70851
2345,0,4,1.70837
2254,3,6,1.70832
2269,3,1,1.70821
2215,3,3,1.70815
2395,0,5,1.70813
2311,4,6,1.70812
2341,1,0,1.70801
2341,2,6,1.70801
2396,0,5,1.70788
2309,4,6,1.70767
2231,4,5,1.70747
2340,2,6,1.70746
2381,0,5,1.70722
2448,4,3,1.70715
2211,2,4,1.70705
2211,3,5,1.70705
2251,3,0,1.70657
2210,2,4,1.70641
2171,4,4,1.70631
2170,4,4,1.7061
2379,0,5,1.70607
2168,1,6,1.70561
2281,1,1,1.70551
2248,3,0,1.70544
2207,3,5,1.70532
2305,0,5,1.70518
2167,4,2,1.70517
2247,3,0,1.70512
2264,3,4,1.70506
2222,0,4,1.7049
2223,0,4,1.70485
2353,2,6,1.70478
2278,1,1,1.70473
2278,0,0,1.70473
2351,2,6,1.70464
2304,0,3,1.70444
2275,0,0,1.70432
2336,0,4,1.70432
2274,0,6,1.70418
2274,3,6,1.70418
2274,1,1,1.70418
2355,2,5,1.70413
2350,2,6,1.70407
2323,3,3,1.70406
2318,1,3,1.70405
2325,4,2,1.704
2325,3,3,1.704
2290,0,1,1.70396
2319,0,4,1.70392
2319,0,6,1.70392
2356,2,6,1.70392
2335,0,4,1.70376
2301,0,3,1.70369
2260,3,4,1.70359
2262,3,1,1.70353
2262,2,1,1.70353
2435,4,3,1.70342
2181,1,6,1.70334
2320,0,4,1.70333
2161,4,2,1.7033
2322,0,6,1.70328
2322,4,2,1.70328
2389,0,5,1.70323
2257,4,6,1.70315
2438,4,3,1.70298
2237,3,1,1.70264
2333,0,4,1.70264
2300,0,3,1.70253
2341,0,4,1.70244
2296,1,6,1.70229
2299,1,6,1.70221
2236,4,6,1.70216
2214,0,2,1.70204
2309,0,6,1.70204
2232,3,1,1.7019
2176,1,4,1.70186
2313,0,4,1.70155
2339,0,4,1.70107
2294,3,0,1.70102
2307,4,2,1.70096
2252,3,0,1.70083
2293,0,4,1.70049
2251,1,0,1.70032
2229,4,6,1.70019
2227,3,1,1.69998
2224,4,2,1.69959
2187,1,4,1.69949
2281,2,0,1.69942
2326,1,1,1.69916
2246,2,0,1.69906
2276,1,1,1.69905
2221,4,2,1.69904
2291,4,6,1.699
2291,0,3,1.699
2266,1,1,1.69891
2280,1,0,1.69889
2303,0,6,1.69857
2185,1,6,1.69843
2184,1,4,1.69831
2202,3,1,1.69825
2274,0,3,1.6982
2319,1,1,1.69817
2302,0,4,1.69803
2290,0,5,1.69802
2335,2,5,1.69802
2331,2,5,1.69777
2334,2,5,1.6977
2317,1,3,1.69753
2317,1,1,1.69753
2260,0,3,1.69738
2314,1,3,1.69705
2217,4,0,1.69702
2258,0,3,1.69693
2270,4,0,1.69692
2287,4,6,1.69684
2287,1,6,1.69684
2288,0,1,1.69672
2296,4,2,1.69655
2234,0,1,1.69654
2197,1,3,1.69637
2233,4,2,1.69621
2233,1,6,1.69621
2269,4,0,1.69618
2238,1,6,1.69611
2214,4,4,1.69605
2236,4,5,1.696
2196,1,3,1.69579
2268,1,6,1.69524
2294,4,6,1.69524
2253,3,4,1.69512
2230,1,4,1.69457
2292,0,1,1.69437
2251,4,6,1.69407
2227,2,0,1.69394
2166,0,4,1.69358
2246,4,0,1.69286
2265,2,0,1.69277
2265,4,1,1.69277
2265,2,5,1.69277
2273,2,0,1.69257
2143,2,6,1.69228
2274,0,5,1.69222
2162,1,4,1.69218
2261,4,1,1.69126
2137,1,2,1.69113
2271,0,5,1.69104
2199,1,0,1.69102
2262,2,0,1.69091
2258,1,6,1.69073
2237,4,0,1.69035
2240,3,6,1.69032
2269,1,6,1.69017
2214,4,3,1.69006
2238,2,6,1.68988
2236,0,3,1.68983
2236,4,2,1.68983
2196,0,4,1.68976
2239,0,1,1.68959
2212,4,5,1.68957
2152,2,3,1.68945
2284,4,2,1.68944
2231,1,6,1.68937
2171,3,1,1.68896
2293,4,2,1.68888
