Age,Type,Origin,RarityScore
1253,3,6,1.22098
1255,4,4,1.21118
1255,4,2,1.21118
1255,2,1,1.22445
1255,2,3,1.21118
1255,0,0,1.21118
1256,3,6,1.22803
1256,0,2,1.2181
1256,3,4,1.20486
1257,1,3,1.21829
1257,4,0,1.2216
1257,1,6,1.21498
1258,0,1,1.19561
1258,4,6,1.20549
1259,3,2,1.21585
1259,4,1,1.20931
1259,3,1,1.22238
1259,4,2,1.21258
1260,0,5,1.21965
1260,2,3,1.20994
1260,0,4,1.22935
1261,2,4,1.21317
1261,0,2,1.21642
1261,3,4,1.20667
1261,2,6,1.20667
1262,2,4,1.21316
1262,1,5,1.2197
1262,4,5,1.2197
1262,0,2,1.21643
1262,3,5,1.21316
1263,4,3,1.22637
1263,4,0,1.21981
1264,2,6,1.20348
1264,1,4,1.20348
1264,2,3,1.21334
1264,4,1,1.21005
1264,0,1,1.19361
1265,2,2,1.22363
1265,3,2,1.21058
1265,2,4,1.21384
1265,0,1,1.19427
1265,3,5,1.21384
1265,4,5,1.21711
1265,3,3,1.2269
1266,0,2,1.2236
1267,1,1,1.21361
1267,0,1,1.19371
1267,1,2,1.20366
1267,2,4,1.21361
1267,1,6,1.22024
1268,3,4,1.20385
1268,2,2,1.22707
1268,4,6,1.21049
1268,0,3,1.21712
1269,1,4,1.21068
1269,2,0,1.22395
1270,1,3,1.22056
1270,1,1,1.22056
1270,3,0,1.23059
1270,4,1,1.21387
1271,2,6,1.21072
1271,0,4,1.2241
1271,4,1,1.21407
1271,4,3,1.22744
1272,3,4,1.20436
1272,0,5,1.23105
1272,4,3,1.22771
1273,2,3,1.21467
1273,3,1,1.22798
1273,4,1,1.21467
1273,2,6,1.21134
1273,2,2,1.22798
1273,0,1,1.1947
1273,1,6,1.22132
1274,2,6,1.21165
1274,3,5,1.21828
1275,2,3,1.2124
1275,2,4,1.21568
1276,1,2,1.2063
1277,0,2,1.2259
1277,0,4,1.2259
1278,0,6,1.22256
1278,2,2,1.22917
1278,0,1,1.19282
1279,1,0,1.22258
1279,3,5,1.22258
1279,1,2,1.20929
1279,3,4,1.20597
1280,3,1,1.22586
1280,0,0,1.21246
1280,4,5,1.22251
1281,1,0,1.22597
1281,4,3,1.22597
1281,0,6,1.22597
1281,3,5,1.22261
1282,3,3,1.22235
1282,2,3,1.20873
1282,4,6,1.21554
1282,1,2,1.20873
1282,3,4,1.20192
1282,2,5,1.22235
1283,2,3,1.20853
1283,2,6,1.2154
1283,1,2,1.21197
1283,1,4,1.2154
1283,3,3,1.22227
1283,0,1,1.18793
1283,1,5,1.22913
1284,3,4,1.20094
1284,4,0,1.2184
1284,1,5,1.22887
1284,3,0,1.23934
1285,2,3,1.20825
1285,4,6,1.2187
1285,0,5,1.22566
1285,2,2,1.22566
1285,4,2,1.2187
1285,0,4,1.22566
1285,3,1,1.22566
1285,3,4,1.20129
1285,0,3,1.22218
1287,0,0,1.21583
1287,2,0,1.22969
1287,1,6,1.22969
1287,1,2,1.21237
1288,1,1,1.22651
1288,1,3,1.22651
1288,3,3,1.22651
1288,1,4,1.21614
1288,0,3,1.22305
1288,3,4,1.20232
1289,0,2,1.22687
1289,0,0,1.22
1289,3,5,1.22343
1290,1,6,1.23381
1290,2,0,1.2269
1290,0,1,1.19234
1291,4,2,1.21649
1291,4,4,1.22692
1292,0,3,1.23074
1292,3,4,1.20309
1294,0,1,1.19001
1294,2,4,1.22441
1294,4,3,1.22097
1295,4,2,1.21715
1295,4,6,1.22761
1295,4,4,1.22412
1295,3,2,1.22064
1296,4,2,1.21814
1296,2,6,1.22498
1296,0,6,1.22498
1296,1,1,1.23525
1297,0,5,1.22165
1298,4,4,1.22195
1298,2,1,1.21853
1298,0,0,1.22195
1299,3,6,1.22932
1299,2,3,1.209
1299,0,4,1.23609
1299,1,4,1.22255
1299,3,2,1.22255
1300,4,2,1.21946
1300,3,5,1.22622
1300,4,0,1.22284
1300,0,1,1.1992
1300,2,1,1.21946
1300,4,1,1.21271
1300,1,0,1.21946
1300,3,6,1.2296
1300,0,5,1.21946
1301,1,4,1.22343
1301,2,4,1.23012
1301,4,1,1.2134
1301,2,2,1.22009
1301,3,2,1.22009
1301,4,4,1.22009
1301,1,1,1.23012
1301,0,0,1.22343
1302,1,4,1.22343
1302,1,5,1.23015
1302,2,0,1.23351
1302,3,5,1.22679
1303,1,3,1.23026
1304,1,5,1.23005
1304,2,6,1.22663
1304,0,5,1.22322
1304,1,4,1.22322
1304,0,2,1.22322
1304,4,1,1.21638
1305,0,6,1.22701
1305,0,3,1.23041
1305,0,1,1.20662
1305,4,6,1.23041
1306,3,2,1.22007
1306,4,0,1.2235
1306,4,6,1.23036
1306,1,3,1.23036
1307,0,1,1.20297
1307,0,0,1.22703
1307,3,0,1.23734
1308,4,6,1.22722
1308,2,2,1.22035
1308,2,3,1.21004
1308,2,5,1.23754
1308,0,6,1.22379
1308,1,4,1.22379
1308,4,3,1.21691
1309,1,4,1.22419
1309,3,3,1.23444
1309,0,0,1.2276
1309,4,0,1.2276
1310,0,2,1.22761
1310,0,1,1.20354
1310,1,1,1.23105
1310,3,2,1.22417
1310,1,0,1.22417
1310,4,3,1.2173
1310,2,5,1.23793
1310,1,5,1.23105
1311,3,1,1.2279
1311,2,1,1.22104
1311,4,0,1.2279
1311,4,5,1.22447
1312,1,0,1.22467
1312,2,1,1.22123
1312,0,4,1.23153
1313,2,5,1.23832
1313,3,2,1.22098
1313,1,3,1.23138
1314,2,6,1.22464
1315,2,3,1.21469
1315,2,1,1.22159
1315,3,2,1.22159
1315,0,4,1.23194
1315,4,5,1.22504
1315,3,1,1.22504
1315,1,2,1.21814
1315,4,0,1.23194
1316,3,5,1.23528
1316,0,6,1.22133
1316,3,4,1.20039
1317,4,4,1.2285
1317,1,0,1.21803
1317,3,4,1.20058
1317,1,2,1.21454
1318,2,0,1.23552
1318,2,1,1.21797
1318,2,3,1.21446
1318,3,4,1.20042
1319,1,5,1.23572
1319,3,3,1.23923
1319,4,2,1.22518
1320,4,2,1.2257
1320,4,0,1.23266
1321,3,4,1.20483
1321,2,1,1.2188
1321,0,0,1.22928
1321,4,6,1.23626
1322,1,2,1.21899
1322,3,6,1.22947
1322,4,5,1.22947
1323,1,3,1.22976
1323,4,5,1.22976
1323,4,0,1.23325
1323,0,0,1.22976
1324,4,1,1.23646
1324,2,4,1.24
1324,0,1,1.21166
1324,0,3,1.23646
1325,4,3,1.21906
1325,2,5,1.23673
1325,3,3,1.23673
1325,2,3,1.21553
1325,1,4,1.22613
1325,3,1,1.22613
1325,0,5,1.22613
1326,3,0,1.23348
1326,4,5,1.22996
1326,2,3,1.21938
1327,1,2,1.22334
1327,0,3,1.23736
1328,2,1,1.22028
1328,3,3,1.23771
1328,3,2,1.22376
1329,2,2,1.23783
1329,3,6,1.22384
1330,3,4,1.2131
1331,0,5,1.22729
1331,0,1,1.21668
1331,4,2,1.22376
1331,1,6,1.23437
1332,3,4,1.21363
1333,1,1,1.23112
1333,2,0,1.23822
1333,4,1,1.23467
1333,2,1,1.22048
1333,1,0,1.22403
1335,1,0,1.22405
1335,3,6,1.22405
1336,4,5,1.22363
1336,2,1,1.22
1336,2,2,1.24178
1336,3,1,1.23089
1336,4,0,1.23815
1336,0,5,1.22726
1338,3,2,1.22092
1338,4,3,1.22451
1338,4,1,1.23169
1338,3,5,1.24246
1339,2,5,1.23158
1339,4,1,1.23158
1339,2,6,1.24244
1339,0,6,1.22795
1339,2,4,1.23882
1340,3,1,1.23167
1340,2,0,1.24257
1341,1,5,1.24284
1341,2,2,1.23559
1341,4,2,1.22472
1342,1,0,1.22516
1342,2,3,1.22516
1342,3,0,1.23957
1343,0,0,1.23626
1343,0,2,1.23626
1343,4,3,1.21829
1344,4,1,1.23356
1344,4,4,1.21946
1344,4,3,1.21946
1344,3,4,1.23003
1344,1,2,1.23356
1344,0,1,1.22651
1345,3,6,1.22705
1345,3,0,1.23754
1345,0,6,1.23055
1346,3,0,1.23765
1346,2,5,1.22713
1346,0,5,1.22362
1346,1,0,1.22362
1346,4,3,1.22362
1346,3,6,1.22362
1346,3,1,1.23414
1346,0,3,1.24466
1346,4,4,1.22011
1347,1,3,1.23083
1347,4,5,1.22381
1348,1,3,1.23123
1348,4,4,1.22077
1348,0,5,1.22775
1348,2,1,1.21728
1349,4,4,1.22457
1349,0,2,1.23501
1349,0,3,1.24545
1349,1,6,1.23153
1350,2,2,1.23851
1350,0,4,1.23501
1350,2,3,1.22452
1350,1,0,1.22452
1350,1,1,1.23152
1351,3,2,1.22726
1351,1,6,1.23084
1351,0,6,1.23442
1351,4,4,1.22369
1351,1,1,1.23084
1352,0,6,1.2341
1352,3,4,1.22321
1352,4,3,1.21595
1353,1,5,1.23783
1353,2,2,1.24147
1353,0,2,1.23419
1354,4,5,1.22373
1355,0,5,1.23059
1355,3,6,1.22325
1356,3,6,1.2233
1356,0,1,1.23804
1357,4,6,1.24568
1357,3,1,1.23465
1358,1,3,1.23843
1358,2,6,1.24949
1358,0,6,1.23843
1359,4,2,1.23077
1359,0,1,1.24196
1359,3,4,1.22331
1359,1,2,1.23077
1360,0,4,1.2347
1360,3,0,1.2347
1361,3,4,1.22283
1361,3,2,1.23043
1361,0,4,1.23422
1361,2,1,1.22283
1362,2,6,1.24968
1362,3,1,1.23832
1362,4,5,1.22696
1362,4,3,1.22317
1363,0,6,1.24239
1364,2,3,1.22748
1364,1,0,1.23125
1365,2,0,1.25411
1365,2,5,1.23523
1365,1,6,1.22389
1365,2,4,1.23523
1365,1,0,1.23145
1365,2,6,1.25034
1365,1,2,1.23145
1366,3,0,1.23497
1366,1,6,1.2235
1366,2,1,1.23497
1367,1,2,1.2355
1368,1,6,1.21691
1368,4,2,1.22825
1368,1,4,1.2547
1369,0,4,1.23988
1369,1,3,1.23234
1369,2,4,1.23234
1369,3,6,1.22104
1370,3,0,1.23631
1370,2,3,1.23254
1370,4,3,1.21746
1370,4,4,1.22123
1370,0,2,1.24008
1371,0,1,1.2482
1371,1,1,1.23705
1371,3,1,1.24448
1372,1,0,1.23329
1372,0,5,1.22955
1372,0,6,1.24824
1372,4,3,1.21834
1373,1,3,1.23348
1373,0,1,1.24844
1373,3,6,1.22227
1373,1,1,1.23722
1374,1,3,1.23731
1375,1,4,1.25614
1375,2,0,1.25237
1375,3,3,1.24482
1376,4,1,1.24831
1376,3,6,1.22143
1376,4,6,1.256
1377,3,5,1.24467
1377,4,2,1.2293
1377,4,5,1.23314
1378,3,2,1.22935
1378,1,6,1.21779
1378,4,4,1.22165
1378,2,5,1.23321
1379,3,3,1.25288
1379,2,5,1.23378
1380,4,4,1.22299
1381,0,4,1.23844
1381,4,5,1.23089
1382,0,2,1.23841
1382,1,5,1.23081
1382,1,2,1.24981
1382,3,1,1.24601
1382,1,6,1.21942
1382,1,1,1.23841
1383,4,2,1.23481
1383,0,0,1.24241
1383,2,5,1.23101
1384,0,4,1.2388
1384,4,4,1.2236
1384,4,1,1.254
1384,2,3,1.2388
1385,3,3,1.25479
1385,4,4,1.22518
1385,3,4,1.23628
1385,0,5,1.23628
1386,3,2,1.23648
1386,0,0,1.24388
1386,4,5,1.23278
1386,3,5,1.23648
1387,0,2,1.23631
1387,0,3,1.24378
1387,2,4,1.23258
1387,3,3,1.25499
1388,0,4,1.23722
1388,4,0,1.2519
1388,2,1,1.24456
1388,4,6,1.25557
1389,4,3,1.22654
1389,3,5,1.24119
1389,2,4,1.23386
1390,2,2,1.24845
1390,1,3,1.22998
1391,2,3,1.24136
1391,0,5,1.24136
1391,1,6,1.21926
1391,2,2,1.24873
1392,4,2,1.23764
1392,4,3,1.22652
1392,4,5,1.23393
1392,1,2,1.25246
1393,0,2,1.23413
1393,0,3,1.24525
1393,2,5,1.23783
1394,2,3,1.24205
1394,2,5,1.23838
1394,0,5,1.24205
1394,3,0,1.23103
1394,2,1,1.24573
1394,1,0,1.24573
1394,1,5,1.22735
1395,3,2,1.2388
1395,1,4,1.25707
1395,3,4,1.24246
1395,1,1,1.2388
1395,2,3,1.2388
1395,4,4,1.22419
1396,0,2,1.23559
1396,3,6,1.22832
1396,1,6,1.22105
1397,4,6,1.25359
1397,1,2,1.25359
1397,3,0,1.23884
1397,4,3,1.23884
1398,1,1,1.23904
1398,0,4,1.23535
1398,4,3,1.23904
1399,3,4,1.23158
1399,3,6,1.23158
1399,2,4,1.23899
1399,1,6,1.22045
1400,1,1,1.23931
1400,2,6,1.2541
1400,1,5,1.22451
1401,3,6,1.23196
1402,0,5,1.25045
1402,3,0,1.23922
1402,1,4,1.25419
1403,1,5,1.22524
1403,4,2,1.23631
1403,3,2,1.2437
1404,4,6,1.25119
1404,1,6,1.22157
1404,1,5,1.22898
1405,1,0,1.25164
1406,1,5,1.23039
1406,1,6,1.2195
1406,4,0,1.24491
1407,4,2,1.23772
1407,2,4,1.23408
1407,0,3,1.25592
1407,2,2,1.25592
1407,0,2,1.23772
1408,0,0,1.24529
1408,2,5,1.24166
1409,3,6,1.23512
1409,3,5,1.2423
1409,1,3,1.23871
1410,3,2,1.24589
1410,0,0,1.24589
1410,0,3,1.25672
1410,3,5,1.24228
1411,1,5,1.23163
1411,4,4,1.23163
1412,0,0,1.24266
1412,2,4,1.23183
1412,4,1,1.26795
1412,1,5,1.23183
1412,4,4,1.23183
1413,4,2,1.23875
1413,3,4,1.23875
1413,1,5,1.23144
1413,1,3,1.23875
1414,2,6,1.25389
1414,3,5,1.23944
1414,2,4,1.23221
1415,3,4,1.23615
1416,0,4,1.24654
1416,1,0,1.25387
1416,0,0,1.24287
1416,2,3,1.2392
1417,2,1,1.25809
1417,3,3,1.25086
1417,1,3,1.2364
1417,1,6,1.22917
1417,4,5,1.24002
1417,4,0,1.24363
1418,1,6,1.22967
1418,4,0,1.24405
1418,4,3,1.24045
1418,2,5,1.24405
1418,4,5,1.24045
1419,3,3,1.24435
1419,2,4,1.23718
1419,1,1,1.24794
1419,4,5,1.24077
1419,3,2,1.24435
1420,4,3,1.24108
1420,2,1,1.25896
1420,4,4,1.23035
1421,0,0,1.24127
1421,0,3,1.25201
1421,3,6,1.23054
1421,4,0,1.24127
1421,0,5,1.25558
1421,4,2,1.24485
1421,2,0,1.26274
1422,3,2,1.24505
1422,3,1,1.24862
1423,4,2,1.24513
1423,0,2,1.24513
1423,2,6,1.25948
1424,0,3,1.24521
1424,3,4,1.23801
1424,2,0,1.26321
1425,3,0,1.25279
1425,4,0,1.24205
1426,2,5,1.242
1427,3,2,1.24579
1427,0,0,1.24219
1427,3,5,1.23499
1428,0,4,1.24949
1429,4,5,1.24585
1429,3,4,1.23858
1429,3,5,1.23858
1429,3,0,1.25311
1429,1,6,1.23495
1429,2,1,1.26037
1430,3,0,1.25349
1430,1,3,1.24626
1430,2,3,1.24265
1430,2,0,1.26433
1430,1,4,1.26071
1431,2,5,1.2469
1431,4,6,1.25762
1432,0,3,1.24008
1432,1,5,1.23295
1433,2,4,1.24359
1434,3,5,1.2369
1434,2,6,1.26185
1434,0,2,1.25115
1434,2,2,1.25472
1434,2,1,1.25115
1435,4,2,1.25491
1435,0,1,1.26204
1435,3,5,1.23352
1435,4,0,1.24422
1435,1,4,1.25848
1435,1,6,1.23709
1435,1,3,1.24422
1435,0,5,1.26204
1435,3,6,1.23352
1436,2,4,1.24417
1436,1,3,1.24417
1437,4,3,1.24065
1437,1,5,1.23705
1437,1,0,1.24784
1438,2,2,1.25163
1438,0,0,1.25163
1438,3,2,1.25163
1438,1,5,1.23725
1438,3,6,1.23365
1438,0,4,1.25523
1439,1,1,1.26262
1439,3,1,1.25183
1439,0,2,1.25543
1439,4,4,1.24823
1439,4,6,1.26262
1440,1,1,1.26275
1440,2,0,1.26635
1441,3,0,1.25591
1441,4,5,1.25232
1441,4,4,1.24873
1442,0,0,1.25221
1443,0,6,1.25611
1443,1,5,1.23807
1443,3,1,1.2525
1444,4,1,1.25631
1444,3,3,1.24909
1444,4,2,1.25631
1444,0,4,1.25992
1444,3,0,1.2527
1444,2,3,1.24909
1445,0,1,1.25623
1445,0,2,1.25259
1445,2,3,1.25259
1445,3,5,1.24166
1445,1,5,1.24166
1445,0,6,1.25623
1445,4,5,1.25623
1445,3,6,1.23438
1446,3,1,1.25278
1446,1,0,1.2455
1446,1,2,1.25642
1446,4,0,1.24186
1446,3,4,1.24186
1447,3,4,1.24205
1447,0,2,1.25662
1447,4,0,1.24205
1447,1,3,1.24569
1448,1,3,1.24564
1448,0,6,1.25663
1449,3,4,1.2385
1449,2,0,1.26781
1450,2,5,1.24957
1450,2,4,1.25692
1450,4,0,1.24222
1450,1,6,1.24957
1450,4,5,1.25692
1451,4,4,1.24977
1451,4,3,1.25344
1451,1,4,1.26447
1451,2,6,1.25344
1452,0,4,1.26116
1452,4,4,1.25019
1453,3,3,1.2505
1453,1,6,1.2505
1453,3,4,1.24321
1453,4,3,1.2505
1453,2,6,1.25414
1453,4,4,1.2505
1453,4,6,1.26508
1453,2,2,1.25414
1454,3,4,1.24326
1454,4,3,1.25058
1455,1,2,1.25808
1455,1,4,1.26906
1455,1,6,1.25443
1455,2,3,1.25808
1456,2,4,1.25493
1456,1,2,1.25856
1456,2,3,1.25856
1456,3,6,1.24042
1456,0,2,1.24768
1456,3,1,1.25493
1457,2,2,1.25523
1458,1,2,1.25895
1458,2,1,1.24443
1458,2,6,1.25532
1459,1,0,1.25211
1459,0,1,1.25572
1459,3,6,1.23767
1459,3,0,1.24489
1459,2,4,1.25932
1459,3,1,1.25211
1459,2,3,1.25932
1460,1,1,1.27396
1460,1,0,1.2523
1461,3,2,1.25971
1461,3,3,1.24889
1462,0,0,1.2566
1462,4,0,1.24586
1462,4,2,1.25302
1462,4,5,1.25302
1464,4,1,1.2603
1464,3,5,1.25308
1464,4,6,1.2603
1464,3,6,1.24224
1464,1,2,1.2603
1465,3,1,1.2536
1465,2,2,1.26076
1465,3,4,1.24644
1466,4,1,1.26123
1467,3,2,1.26151
1467,2,5,1.24733
1467,0,3,1.25442
1467,0,0,1.26151
1467,4,1,1.26151
1467,3,6,1.24379
1467,0,5,1.2686
1467,1,3,1.24025
1468,3,5,1.25767
1468,0,3,1.25407
1468,3,3,1.24689
1469,4,4,1.25746
1469,3,1,1.25382
1469,3,3,1.24655
1469,1,4,1.26836
1470,0,1,1.25765
1470,3,5,1.25765
1470,3,6,1.23948
1470,0,6,1.25402
1470,4,1,1.26129
1471,1,2,1.26157
1471,3,1,1.25432
1471,0,1,1.25795
1471,0,6,1.25432
1471,4,0,1.2507
1472,4,3,1.25752
1472,3,6,1.24277
1472,3,3,1.25015
1473,0,3,1.25834
1473,2,5,1.25108
1473,4,3,1.25834
1474,4,6,1.26261
1474,1,0,1.25188
1474,0,3,1.25903
1475,4,3,1.25597
1475,0,3,1.26307
1475,2,3,1.25597
1476,1,6,1.26
1477,0,4,1.26406
1477,1,0,1.25013
1477,3,1,1.26058
1478,1,0,1.2502
1478,1,3,1.24671
1479,0,1,1.26115
1479,2,0,1.27155
1480,3,3,1.25397
1480,3,5,1.26097
1480,0,6,1.25747
1480,1,5,1.26448
1481,2,1,1.24351
1481,3,6,1.24
1481,0,3,1.26459
1481,2,5,1.25756
1481,1,4,1.2681
1482,2,2,1.24441
1482,1,6,1.2652
1482,2,5,1.26174
1483,2,1,1.24186
1483,0,6,1.25555
1483,1,0,1.25213
1483,4,1,1.26581
1484,1,2,1.25926
1484,2,3,1.25585
1484,1,3,1.25244
1484,0,1,1.26267
1484,2,1,1.23879
1485,3,5,1.2626
1485,2,2,1.24884
1485,2,6,1.26604
1485,2,5,1.2626
1486,0,3,1.2659
1486,3,3,1.25547
1487,0,6,1.24896
1487,4,2,1.25242
1487,4,1,1.2628
1488,1,2,1.25964
1488,3,3,1.25619
1488,3,2,1.26999
1488,0,4,1.26654
1489,0,1,1.26291
1489,4,4,1.25594
1489,4,0,1.26291
1489,2,5,1.25942
1490,1,0,1.24862
1490,3,4,1.24862
1491,3,4,1.24921
1491,2,6,1.26671
1491,1,0,1.24571
1491,4,5,1.25971
1492,0,6,1.24927
1493,1,3,1.25334
1493,4,1,1.2603
1493,3,0,1.25682
1493,3,2,1.27075
1493,0,2,1.26378
1494,0,1,1.26398
1494,4,6,1.26398
1494,4,0,1.2605
1495,0,2,1.2638
1495,2,2,1.25324
1495,2,1,1.24267
1495,3,0,1.26028
1496,2,1,1.24225
1496,2,2,1.25293
1496,1,5,1.27784
1496,2,6,1.26361
1496,0,1,1.26716
1496,0,4,1.27428
1497,3,6,1.24585
1497,0,5,1.26013
1497,4,1,1.2637
1498,3,4,1.25734
1498,2,6,1.26086
1499,0,2,1.26827
1499,4,2,1.25425
1499,3,2,1.27177
1500,4,3,1.26146
1500,4,2,1.25445
1500,0,2,1.26846
1501,0,2,1.26849
1501,4,4,1.26144
1501,1,2,1.26144
1502,0,5,1.26163
1502,2,1,1.23697
1502,2,4,1.27573
1503,4,3,1.26535
1503,1,3,1.25125
1503,1,5,1.27945
1503,4,2,1.24773
1504,2,5,1.26526
1504,4,5,1.26881
1505,2,0,1.28002
1505,2,5,1.26603
1505,3,0,1.25553
1506,3,0,1.25585
1506,2,1,1.23492
1506,3,6,1.2419
1506,3,3,1.26283
1507,3,6,1.24512
1507,4,2,1.24864
1507,3,0,1.25568
1507,3,1,1.26974
1508,4,5,1.27011
1508,1,1,1.28061
1508,3,0,1.25611
1508,2,1,1.23162
1509,4,6,1.26681
1509,2,1,1.23531
1509,2,0,1.2773
1509,3,0,1.25631
1510,2,6,1.2705
1510,4,6,1.267
1510,2,5,1.2635
1511,1,0,1.25011
1511,4,0,1.26747
1511,0,0,1.264
1511,1,3,1.24317
1512,1,3,1.24398
1512,2,1,1.23367
1512,3,4,1.26804
1512,0,0,1.2646
1512,0,3,1.26116
1513,0,6,1.25063
1513,4,6,1.26449
1514,1,1,1.28234
1514,4,4,1.27552
1514,4,0,1.2687
1514,3,3,1.2687
1515,1,3,1.24486
1515,1,4,1.2688
1515,0,5,1.26196
1515,1,6,1.2688
1515,0,0,1.26196
1515,3,0,1.26196
1516,2,1,1.23099
1516,4,3,1.26881
1516,2,2,1.2585
1516,0,5,1.26194
1517,3,3,1.26928
1517,0,6,1.24881
1517,1,3,1.2454
1517,3,4,1.26928
1517,2,3,1.27269
1518,3,6,1.25865
1519,4,2,1.25233
1520,0,5,1.26314
1520,0,4,1.27676
1520,2,4,1.27676
1520,4,5,1.27336
1520,4,2,1.25293
1521,1,6,1.26323
1521,2,0,1.27689
1521,3,5,1.27006
1521,3,4,1.26664
1522,1,4,1.27007
1523,2,2,1.25654
1523,2,4,1.2737
1523,1,6,1.2634
1523,2,3,1.27027
1523,2,1,1.2325
1523,1,2,1.28057
1523,4,5,1.27027
1523,3,0,1.2634
1524,4,3,1.2743
1524,4,4,1.27769
1524,0,4,1.27769
1524,2,2,1.25735
1524,4,2,1.25057
1524,1,0,1.24719
1524,1,4,1.27091
1524,1,5,1.27769
1525,2,2,1.25791
1525,4,6,1.27137
1525,3,6,1.268
1525,2,3,1.268
1525,4,0,1.27137
1525,2,6,1.268
1526,0,5,1.26524
1526,4,5,1.26857
1526,2,3,1.26857
1526,4,3,1.27856
1526,1,0,1.25193
1527,1,2,1.27896
1527,3,5,1.27235
1527,0,2,1.26574
1527,4,2,1.25252
1527,1,1,1.27566
1528,4,2,1.25271
1528,0,0,1.26263
1529,2,2,1.25987
1529,0,5,1.26643
1529,2,3,1.26971
1529,4,2,1.25331
1530,3,0,1.26652
1530,2,2,1.25994
1531,2,1,1.23033
1531,0,0,1.26332
1531,0,4,1.27651
1531,3,6,1.26332
1532,2,1,1.23364
1532,3,4,1.2601
1532,2,0,1.27994
1532,0,5,1.26671
1532,3,5,1.27663
1532,1,4,1.27663
1532,1,5,1.28325
1533,4,6,1.27049
1533,0,3,1.28362
1533,3,6,1.26721
1533,4,4,1.27705
1533,3,2,1.28034
1533,0,6,1.25407
1533,3,1,1.29347
1534,2,1,1.23438
1534,0,6,1.25742
1535,3,4,1.26056
1535,0,6,1.25724
1536,1,0,1.26374
1536,4,1,1.28045
1536,4,5,1.26708
1536,4,4,1.27711
1536,0,2,1.26708
1537,0,1,1.27062
1537,1,5,1.28065
1537,1,6,1.26728
1537,1,3,1.24721
1538,0,5,1.26788
1538,2,5,1.27781
1538,3,1,1.29436
1538,3,2,1.27781
1539,1,3,1.24895
1539,1,4,1.27837
1540,1,0,1.26549
1541,3,5,1.27877
1541,0,0,1.26241
1541,4,6,1.26895
1541,1,0,1.26895
1541,2,3,1.26895
1542,3,2,1.27889
1542,4,1,1.28545
1543,4,0,1.27252
1543,2,0,1.27908
1543,2,6,1.27252
1543,1,2,1.2758
1544,3,5,1.27935
1544,3,6,1.26954
1544,4,5,1.26299
1545,4,2,1.26028
1545,3,1,1.29601
1546,1,3,1.25072
1546,3,5,1.27671
1546,0,5,1.26697
1546,1,6,1.26697
1547,1,4,1.27683
1547,1,3,1.25077
1547,1,0,1.27357
1547,3,0,1.26706
1548,2,2,1.26735
1548,2,6,1.27385
1548,0,2,1.27385
1548,4,6,1.26735
1548,3,3,1.26735
1548,0,3,1.28685
1548,2,3,1.2706
1548,2,4,1.2706
1548,2,1,1.24461
1549,2,1,1.24512
1549,4,4,1.27746
1549,1,0,1.27423
1549,0,0,1.26129
1550,1,3,1.25206
1550,0,0,1.26172
1551,4,0,1.27824
1551,2,6,1.27824
1551,0,6,1.25907
1552,3,2,1.28803
1552,2,2,1.26885
1552,2,4,1.27205
1552,4,2,1.26565
1553,3,5,1.27569
1553,4,2,1.26617
1554,0,6,1.26002
1554,3,4,1.26002
1554,0,2,1.28541
1554,4,0,1.27906
1554,3,0,1.26954
1555,1,1,1.27608
1555,3,2,1.28878
1555,1,3,1.25386
1555,3,6,1.26656
1555,0,0,1.26338
1555,0,6,1.26021
1555,1,6,1.26656
1555,4,3,1.28243
1556,0,5,1.27003
1556,2,1,1.24786
1556,3,6,1.26686
1556,0,6,1.26053
1556,1,3,1.25419
1557,4,1,1.28282
1557,2,0,1.27012
1557,1,1,1.27647
1558,1,4,1.27658
1558,1,3,1.25111
1558,2,1,1.25111
1559,1,0,1.27031
1559,2,5,1.28307
1559,4,3,1.28307
1560,2,4,1.27714
1560,0,4,1.28348
1560,1,6,1.26763
1560,4,2,1.2708
1560,4,1,1.28348
1560,2,2,1.26763
1560,0,3,1.28031
1561,1,4,1.27725
1561,0,3,1.28043
1561,0,1,1.27407
1561,4,5,1.26454
1561,1,6,1.26772
1562,2,1,1.25798
1562,4,6,1.27399
1562,0,4,1.28359
1562,0,1,1.27399
1562,4,0,1.28039
1562,4,1,1.28359
1563,2,0,1.27108
1564,2,4,1.27783
1564,1,1,1.27783
1564,2,1,1.26194
1564,3,4,1.26194
1564,1,2,1.27466
1564,0,0,1.2683
1565,0,0,1.26827
1565,2,5,1.28744
1565,2,6,1.28105
1565,0,1,1.27466
1566,0,2,1.2843
1567,0,6,1.26177
1567,4,3,1.28436
1567,1,6,1.27145
1567,1,1,1.28113
1568,3,3,1.28117
1568,3,4,1.26495
1568,1,3,1.2617
1569,3,5,1.27194
1569,2,3,1.26872
1569,1,3,1.26228
1569,3,3,1.2816
1569,0,1,1.27516
1569,0,2,1.28482
1570,1,4,1.27892
1570,3,3,1.28211
1570,1,6,1.26935
1570,0,5,1.27892
1570,1,0,1.27254
1570,0,0,1.26616
1570,2,4,1.27892
1571,3,3,1.28238
1571,1,5,1.28556
1571,1,3,1.26329
1571,2,6,1.28238
1572,0,0,1.26678
1572,4,5,1.26995
1572,2,5,1.289
1573,2,2,1.26765
1573,1,1,1.2833
1573,2,4,1.28017
1574,0,6,1.26447
1574,4,2,1.27705
1574,1,5,1.28649
1574,1,0,1.27391
1574,4,0,1.27705
